,SpatialDimension,Code,TimeDim,SEX,Value
5245,COUNTRY,KIR,1978,BTSX,24.8
5246,COUNTRY,KIR,1979,BTSX,25.1
5247,COUNTRY,KIR,1980,BTSX,25.3
5248,COUNTRY,KIR,1981,BTSX,25.5
5249,COUNTRY,KIR,1982,BTSX,25.8
5250,COUNTRY,KIR,1983,BTSX,26.0
5251,COUNTRY,KIR,1984,BTSX,26.2
5252,COUNTRY,KIR,1985,BTSX,26.4
5253,COUNTRY,KIR,1986,BTSX,26.6
5254,COUNTRY,KIR,1987,BTSX,26.8
5255,COUNTRY,KIR,1988,BTSX,26.9
5256,COUNTRY,KIR,1989,BTSX,27.1
5257,COUNTRY,KIR,1990,BTSX,27.3
5258,COUNTRY,KIR,1991,BTSX,27.5
5259,COUNTRY,KIR,1992,BTSX,27.6
5260,COUNTRY,KIR,1993,BTSX,27.8
5261,COUNTRY,KIR,1994,BTSX,27.9
5262,COUNTRY,KIR,1995,BTSX,28.0
5263,COUNTRY,KIR,1996,BTSX,28.2
5264,COUNTRY,KIR,1997,BTSX,28.3
5265,COUNTRY,KIR,1998,BTSX,28.4
5266,COUNTRY,KIR,1999,BTSX,28.6
5267,COUNTRY,KIR,2000,BTSX,28.7
5268,COUNTRY,KIR,2001,BTSX,28.8
5269,COUNTRY,KIR,2002,BTSX,28.9
5270,COUNTRY,KIR,2003,BTSX,29.0
5271,COUNTRY,KIR,2004,BTSX,29.1
5272,COUNTRY,KIR,2005,BTSX,29.2
5273,COUNTRY,KIR,2006,BTSX,29.3
5274,COUNTRY,KIR,2007,BTSX,29.3
5275,COUNTRY,KIR,2008,BTSX,29.4
5276,COUNTRY,KIR,2009,BTSX,29.5
5277,COUNTRY,KIR,2010,BTSX,29.6
5278,COUNTRY,KIR,2011,BTSX,29.7
5279,COUNTRY,KIR,2012,BTSX,29.7
5280,COUNTRY,KIR,2013,BTSX,29.8
5281,COUNTRY,KIR,2014,BTSX,29.9
5282,COUNTRY,KIR,2015,BTSX,30.0
5283,COUNTRY,KIR,2016,BTSX,30.1
5284,COUNTRY,KWT,1975,BTSX,26.2
5285,COUNTRY,KWT,1976,BTSX,26.3
5286,COUNTRY,KWT,1977,BTSX,26.3
5287,COUNTRY,KWT,1978,BTSX,26.4
5288,COUNTRY,KWT,1979,BTSX,26.5
5289,COUNTRY,KWT,1980,BTSX,26.6
5290,COUNTRY,KWT,1981,BTSX,26.7
5291,COUNTRY,KWT,1982,BTSX,26.8
5292,COUNTRY,KWT,1983,BTSX,27.0
5293,COUNTRY,KWT,1984,BTSX,27.1
5294,COUNTRY,KWT,1985,BTSX,27.2
5295,COUNTRY,KWT,1986,BTSX,27.3
5296,COUNTRY,KWT,1987,BTSX,27.4
5297,COUNTRY,KWT,1988,BTSX,27.5
5298,COUNTRY,KWT,1989,BTSX,27.6
5299,COUNTRY,KWT,1990,BTSX,27.6
5300,COUNTRY,KWT,1991,BTSX,27.7
5301,COUNTRY,KWT,1992,BTSX,27.7
5302,COUNTRY,KWT,1993,BTSX,27.8
5303,COUNTRY,KWT,1994,BTSX,27.8
5304,COUNTRY,KWT,1995,BTSX,27.9
5305,COUNTRY,KWT,1996,BTSX,28.0
5306,COUNTRY,KWT,1997,BTSX,28.0
5307,COUNTRY,KWT,1998,BTSX,28.1
5308,COUNTRY,KWT,1999,BTSX,28.2
5309,COUNTRY,KWT,2000,BTSX,28.3
5310,COUNTRY,KWT,2001,BTSX,28.4
5311,COUNTRY,KWT,2002,BTSX,28.4
5312,COUNTRY,KWT,2003,BTSX,28.5
5313,COUNTRY,KWT,2004,BTSX,28.6
5314,COUNTRY,KWT,2005,BTSX,28.7
5315,COUNTRY,KWT,2006,BTSX,28.7
5316,COUNTRY,KWT,2007,BTSX,28.8
5317,COUNTRY,KWT,2008,BTSX,28.9
5318,COUNTRY,KWT,2009,BTSX,29.0
5319,COUNTRY,KWT,2010,BTSX,29.0
5320,COUNTRY,KWT,2011,BTSX,29.1
5321,COUNTRY,KWT,2012,BTSX,29.2
5322,COUNTRY,KWT,2013,BTSX,29.3
5323,COUNTRY,KWT,2014,BTSX,29.4
5324,COUNTRY,KWT,2015,BTSX,29.5
5325,COUNTRY,KWT,2016,BTSX,29.6
5326,COUNTRY,KGZ,1975,BTSX,22.3
5327,COUNTRY,KGZ,1976,BTSX,22.4
5328,COUNTRY,KGZ,1977,BTSX,22.5
5329,COUNTRY,KGZ,1978,BTSX,22.6
5330,COUNTRY,KGZ,1979,BTSX,22.7
5331,COUNTRY,KGZ,1980,BTSX,22.8
5332,COUNTRY,KGZ,1981,BTSX,22.9
5333,COUNTRY,KGZ,1982,BTSX,23.0
5334,COUNTRY,KGZ,1983,BTSX,23.1
5335,COUNTRY,KGZ,1984,BTSX,23.2
5336,COUNTRY,KGZ,1985,BTSX,23.3
5337,COUNTRY,KGZ,1986,BTSX,23.4
5338,COUNTRY,KGZ,1987,BTSX,23.5
5339,COUNTRY,KGZ,1988,BTSX,23.6
5340,COUNTRY,KGZ,1989,BTSX,23.7
5341,COUNTRY,KGZ,1990,BTSX,23.8
5342,COUNTRY,KGZ,1991,BTSX,23.9
5343,COUNTRY,KGZ,1992,BTSX,24.0
5344,COUNTRY,KGZ,1993,BTSX,24.0
5345,COUNTRY,KGZ,1994,BTSX,24.1
5346,COUNTRY,KGZ,1995,BTSX,24.2
5347,COUNTRY,KGZ,1996,BTSX,24.3
5348,COUNTRY,KGZ,1997,BTSX,24.4
5349,COUNTRY,KGZ,1998,BTSX,24.5
5350,COUNTRY,KGZ,1999,BTSX,24.6
5351,COUNTRY,KGZ,2000,BTSX,24.7
5352,COUNTRY,KGZ,2001,BTSX,24.8
5353,COUNTRY,KGZ,2002,BTSX,24.9
5354,COUNTRY,KGZ,2003,BTSX,25.0
5355,COUNTRY,KGZ,2004,BTSX,25.1
5356,COUNTRY,KGZ,2005,BTSX,25.2
5357,COUNTRY,KGZ,2006,BTSX,25.4
5358,COUNTRY,KGZ,2007,BTSX,25.5
5359,COUNTRY,KGZ,2008,BTSX,25.6
5360,COUNTRY,KGZ,2009,BTSX,25.7
5361,COUNTRY,KGZ,2010,BTSX,25.8
5362,COUNTRY,KGZ,2011,BTSX,26.0
5363,COUNTRY,KGZ,2012,BTSX,26.1
5364,COUNTRY,KGZ,2013,BTSX,26.2
5365,COUNTRY,KGZ,2014,BTSX,26.4
5366,COUNTRY,KGZ,2015,BTSX,26.5
5367,COUNTRY,KGZ,2016,BTSX,26.6
5368,COUNTRY,LAO,1975,BTSX,18.7
5369,COUNTRY,LAO,1976,BTSX,18.8
5370,COUNTRY,LAO,1977,BTSX,18.9
5371,COUNTRY,LAO,1978,BTSX,19.0
5372,COUNTRY,LAO,1979,BTSX,19.1
5373,COUNTRY,LAO,1980,BTSX,19.2
5374,COUNTRY,LAO,1981,BTSX,19.3
5375,COUNTRY,LAO,1982,BTSX,19.4
5376,COUNTRY,LAO,1983,BTSX,19.5
5377,COUNTRY,LAO,1984,BTSX,19.6
5378,COUNTRY,LAO,1985,BTSX,19.6
5379,COUNTRY,LAO,1986,BTSX,19.7
5380,COUNTRY,LAO,1987,BTSX,19.8
5381,COUNTRY,LAO,1988,BTSX,19.9
5382,COUNTRY,LAO,1989,BTSX,20.0
5383,COUNTRY,LAO,1990,BTSX,20.1
5384,COUNTRY,LAO,1991,BTSX,20.2
5385,COUNTRY,LAO,1992,BTSX,20.3
5386,COUNTRY,LAO,1993,BTSX,20.4
5387,COUNTRY,LAO,1994,BTSX,20.5
5388,COUNTRY,LAO,1995,BTSX,20.6
5389,COUNTRY,LAO,1996,BTSX,20.7
5390,COUNTRY,LAO,1997,BTSX,20.8
5391,COUNTRY,LAO,1998,BTSX,20.9
5392,COUNTRY,LAO,1999,BTSX,21.0
5393,COUNTRY,LAO,2000,BTSX,21.1
5394,COUNTRY,LAO,2001,BTSX,21.2
5395,COUNTRY,LAO,2002,BTSX,21.3
5396,COUNTRY,LAO,2003,BTSX,21.4
5397,COUNTRY,LAO,2004,BTSX,21.5
5398,COUNTRY,LAO,2005,BTSX,21.6
5399,COUNTRY,LAO,2006,BTSX,21.7
5400,COUNTRY,LAO,2007,BTSX,21.8
5401,COUNTRY,LAO,2008,BTSX,22.0
5402,COUNTRY,LAO,2009,BTSX,22.1
5403,COUNTRY,LAO,2010,BTSX,22.2
5404,COUNTRY,LAO,2011,BTSX,22.3
5405,COUNTRY,LAO,2012,BTSX,22.4
5406,COUNTRY,LAO,2013,BTSX,22.6
5407,COUNTRY,LAO,2014,BTSX,22.7
5408,COUNTRY,LAO,2015,BTSX,22.8
5409,COUNTRY,LAO,2016,BTSX,22.9
5410,COUNTRY,LVA,1975,BTSX,24.4
5411,COUNTRY,LVA,1976,BTSX,24.5
5412,COUNTRY,LVA,1977,BTSX,24.6
5413,COUNTRY,LVA,1978,BTSX,24.6
5414,COUNTRY,LVA,1979,BTSX,24.7
5415,COUNTRY,LVA,1980,BTSX,24.7
5416,COUNTRY,LVA,1981,BTSX,24.8
5417,COUNTRY,LVA,1982,BTSX,24.8
5418,COUNTRY,LVA,1983,BTSX,24.9
5419,COUNTRY,LVA,1984,BTSX,24.9
5420,COUNTRY,LVA,1985,BTSX,25.0
5421,COUNTRY,LVA,1986,BTSX,25.0
5422,COUNTRY,LVA,1987,BTSX,25.0
5423,COUNTRY,LVA,1988,BTSX,25.1
5424,COUNTRY,LVA,1989,BTSX,25.1
5425,COUNTRY,LVA,1990,BTSX,25.1
5426,COUNTRY,LVA,1991,BTSX,25.1
5427,COUNTRY,LVA,1992,BTSX,25.2
5428,COUNTRY,LVA,1993,BTSX,25.2
5429,COUNTRY,LVA,1994,BTSX,25.2
5430,COUNTRY,LVA,1995,BTSX,25.3
5431,COUNTRY,LVA,1996,BTSX,25.3
5432,COUNTRY,LVA,1997,BTSX,25.4
5433,COUNTRY,LVA,1998,BTSX,25.4
5434,COUNTRY,LVA,1999,BTSX,25.5
5435,COUNTRY,LVA,2000,BTSX,25.6
5436,COUNTRY,LVA,2001,BTSX,25.6
5437,COUNTRY,LVA,2002,BTSX,25.7
5438,COUNTRY,LVA,2003,BTSX,25.8
5439,COUNTRY,LVA,2004,BTSX,25.9
5440,COUNTRY,LVA,2005,BTSX,25.9
5441,COUNTRY,LVA,2006,BTSX,26.0
5442,COUNTRY,LVA,2007,BTSX,26.1
5443,COUNTRY,LVA,2008,BTSX,26.2
5444,COUNTRY,LVA,2009,BTSX,26.2
5445,COUNTRY,LVA,2010,BTSX,26.3
5446,COUNTRY,LVA,2011,BTSX,26.3
5447,COUNTRY,LVA,2012,BTSX,26.4
5448,COUNTRY,LVA,2013,BTSX,26.5
5449,COUNTRY,LVA,2014,BTSX,26.5
5450,COUNTRY,LVA,2015,BTSX,26.6
5451,COUNTRY,LVA,2016,BTSX,26.7
5452,COUNTRY,LBN,1975,BTSX,23.6
5453,COUNTRY,LBN,1976,BTSX,23.8
5454,COUNTRY,LBN,1977,BTSX,23.9
5455,COUNTRY,LBN,1978,BTSX,24.0
5456,COUNTRY,LBN,1979,BTSX,24.2
5457,COUNTRY,LBN,1980,BTSX,24.3
5458,COUNTRY,LBN,1981,BTSX,24.4
5459,COUNTRY,LBN,1982,BTSX,24.5
5460,COUNTRY,LBN,1983,BTSX,24.7
5461,COUNTRY,LBN,1984,BTSX,24.8
5462,COUNTRY,LBN,1985,BTSX,24.9
5463,COUNTRY,LBN,1986,BTSX,25.0
5464,COUNTRY,LBN,1987,BTSX,25.1
5465,COUNTRY,LBN,1988,BTSX,25.2
5466,COUNTRY,LBN,1989,BTSX,25.3
5467,COUNTRY,LBN,1990,BTSX,25.4
5468,COUNTRY,LBN,1991,BTSX,25.5
5469,COUNTRY,LBN,1992,BTSX,25.6
5470,COUNTRY,LBN,1993,BTSX,25.7
5471,COUNTRY,LBN,1994,BTSX,25.8
5472,COUNTRY,LBN,1995,BTSX,25.9
5473,COUNTRY,LBN,1996,BTSX,26.0
5474,COUNTRY,LBN,1997,BTSX,26.1
5475,COUNTRY,LBN,1998,BTSX,26.2
5476,COUNTRY,LBN,1999,BTSX,26.3
5477,COUNTRY,LBN,2000,BTSX,26.4
5478,COUNTRY,LBN,2001,BTSX,26.4
5479,COUNTRY,LBN,2002,BTSX,26.5
5480,COUNTRY,LBN,2003,BTSX,26.6
5481,COUNTRY,LBN,2004,BTSX,26.7
5482,COUNTRY,LBN,2005,BTSX,26.7
5483,COUNTRY,LBN,2006,BTSX,26.8
5484,COUNTRY,LBN,2007,BTSX,26.9
5485,COUNTRY,LBN,2008,BTSX,27.0
5486,COUNTRY,LBN,2009,BTSX,27.0
5487,COUNTRY,LBN,2010,BTSX,27.1
5488,COUNTRY,LBN,2011,BTSX,27.2
5489,COUNTRY,LBN,2012,BTSX,27.3
5490,COUNTRY,LBN,2013,BTSX,27.4
5491,COUNTRY,LBN,2014,BTSX,27.5
5492,COUNTRY,LBN,2015,BTSX,27.5
5493,COUNTRY,LBN,2016,BTSX,27.6
5494,COUNTRY,LSO,1975,BTSX,22.2
5495,COUNTRY,LSO,1976,BTSX,22.2
5496,COUNTRY,LSO,1977,BTSX,22.3
5497,COUNTRY,LSO,1978,BTSX,22.4
5498,COUNTRY,LSO,1979,BTSX,22.5
5499,COUNTRY,LSO,1980,BTSX,22.6
5500,COUNTRY,LSO,1981,BTSX,22.6
5501,COUNTRY,LSO,1982,BTSX,22.7
5502,COUNTRY,LSO,1983,BTSX,22.8
5503,COUNTRY,LSO,1984,BTSX,22.8
5504,COUNTRY,LSO,1985,BTSX,22.9
5505,COUNTRY,LSO,1986,BTSX,22.9
5506,COUNTRY,LSO,1987,BTSX,23.0
5507,COUNTRY,LSO,1988,BTSX,23.1
5508,COUNTRY,LSO,1989,BTSX,23.2
5509,COUNTRY,LSO,1990,BTSX,23.2
5510,COUNTRY,LSO,1991,BTSX,23.3
5511,COUNTRY,LSO,1992,BTSX,23.4
5512,COUNTRY,LSO,1993,BTSX,23.4
5513,COUNTRY,LSO,1994,BTSX,23.5
5514,COUNTRY,LSO,1995,BTSX,23.6
5515,COUNTRY,LSO,1996,BTSX,23.7
5516,COUNTRY,LSO,1997,BTSX,23.8
5517,COUNTRY,LSO,1998,BTSX,23.8
5518,COUNTRY,LSO,1999,BTSX,23.9
5519,COUNTRY,LSO,2000,BTSX,24.0
5520,COUNTRY,LSO,2001,BTSX,24.1
5521,COUNTRY,LSO,2002,BTSX,24.1
5522,COUNTRY,LSO,2003,BTSX,24.2
5523,COUNTRY,LSO,2004,BTSX,24.3
5524,COUNTRY,LSO,2005,BTSX,24.3
5525,COUNTRY,LSO,2006,BTSX,24.4
5526,COUNTRY,LSO,2007,BTSX,24.5
5527,COUNTRY,LSO,2008,BTSX,24.5
5528,COUNTRY,LSO,2009,BTSX,24.6
5529,COUNTRY,LSO,2010,BTSX,24.7
5530,COUNTRY,LSO,2011,BTSX,24.7
5531,COUNTRY,LSO,2012,BTSX,24.8
5532,COUNTRY,LSO,2013,BTSX,24.8
5533,COUNTRY,LSO,2014,BTSX,24.9
5534,COUNTRY,LSO,2015,BTSX,24.9
5535,COUNTRY,LSO,2016,BTSX,24.9
5536,COUNTRY,LBR,1975,BTSX,20.0
5537,COUNTRY,LBR,1976,BTSX,20.1
5538,COUNTRY,LBR,1977,BTSX,20.2
5539,COUNTRY,LBR,1978,BTSX,20.4
5540,COUNTRY,LBR,1979,BTSX,20.5
5541,COUNTRY,LBR,1980,BTSX,20.7
5542,COUNTRY,LBR,1981,BTSX,20.8
5543,COUNTRY,LBR,1982,BTSX,20.9
5544,COUNTRY,LBR,1983,BTSX,21.1
5545,COUNTRY,LBR,1984,BTSX,21.2
5546,COUNTRY,LBR,1985,BTSX,21.4
5547,COUNTRY,LBR,1986,BTSX,21.5
5548,COUNTRY,LBR,1987,BTSX,21.7
5549,COUNTRY,LBR,1988,BTSX,21.9
5550,COUNTRY,LBR,1989,BTSX,22.0
5551,COUNTRY,LBR,1990,BTSX,22.2
5552,COUNTRY,LBR,1991,BTSX,22.4
5553,COUNTRY,LBR,1992,BTSX,22.5
5554,COUNTRY,LBR,1993,BTSX,22.6
5555,COUNTRY,LBR,1994,BTSX,22.6
5556,COUNTRY,LBR,1995,BTSX,22.7
5557,COUNTRY,LBR,1996,BTSX,22.8
5558,COUNTRY,LBR,1997,BTSX,22.8
5559,COUNTRY,LBR,1998,BTSX,22.9
5560,COUNTRY,LBR,1999,BTSX,22.9
5561,COUNTRY,LBR,2000,BTSX,23.0
5562,COUNTRY,LBR,2001,BTSX,23.1
5563,COUNTRY,LBR,2002,BTSX,23.2
5564,COUNTRY,LBR,2003,BTSX,23.2
5565,COUNTRY,LBR,2004,BTSX,23.3
5566,COUNTRY,LBR,2005,BTSX,23.4
5567,COUNTRY,LBR,2006,BTSX,23.5
5568,COUNTRY,LBR,2007,BTSX,23.6
5569,COUNTRY,LBR,2008,BTSX,23.7
5570,COUNTRY,LBR,2009,BTSX,23.7
5571,COUNTRY,LBR,2010,BTSX,23.8
5572,COUNTRY,LBR,2011,BTSX,23.9
5573,COUNTRY,LBR,2012,BTSX,23.9
5574,COUNTRY,LBR,2013,BTSX,24.0
5575,COUNTRY,LBR,2014,BTSX,24.0
5576,COUNTRY,LBR,2015,BTSX,24.0
5577,COUNTRY,LBR,2016,BTSX,24.1
5578,COUNTRY,LBY,1975,BTSX,24.1
5579,COUNTRY,LBY,1976,BTSX,24.3
5580,COUNTRY,LBY,1977,BTSX,24.5
5581,COUNTRY,LBY,1978,BTSX,24.6
5582,COUNTRY,LBY,1979,BTSX,24.8
5583,COUNTRY,LBY,1980,BTSX,25.0
5584,COUNTRY,LBY,1981,BTSX,25.1
5585,COUNTRY,LBY,1982,BTSX,25.2
5586,COUNTRY,LBY,1983,BTSX,25.4
5587,COUNTRY,LBY,1984,BTSX,25.5
5588,COUNTRY,LBY,1985,BTSX,25.6
5589,COUNTRY,LBY,1986,BTSX,25.7
5590,COUNTRY,LBY,1987,BTSX,25.8
5591,COUNTRY,LBY,1988,BTSX,25.9
5592,COUNTRY,LBY,1989,BTSX,26.0
5593,COUNTRY,LBY,1990,BTSX,26.1
5594,COUNTRY,LBY,1991,BTSX,26.2
5595,COUNTRY,LBY,1992,BTSX,26.2
5596,COUNTRY,LBY,1993,BTSX,26.3
5597,COUNTRY,LBY,1994,BTSX,26.4
5598,COUNTRY,LBY,1995,BTSX,26.5
5599,COUNTRY,LBY,1996,BTSX,26.5
5600,COUNTRY,LBY,1997,BTSX,26.6
5601,COUNTRY,LBY,1998,BTSX,26.7
5602,COUNTRY,LBY,1999,BTSX,26.8
5603,COUNTRY,LBY,2000,BTSX,26.9
5604,COUNTRY,LBY,2001,BTSX,26.9
5605,COUNTRY,LBY,2002,BTSX,27.0
5606,COUNTRY,LBY,2003,BTSX,27.1
5607,COUNTRY,LBY,2004,BTSX,27.1
5608,COUNTRY,LBY,2005,BTSX,27.2
5609,COUNTRY,LBY,2006,BTSX,27.3
5610,COUNTRY,LBY,2007,BTSX,27.4
5611,COUNTRY,LBY,2008,BTSX,27.4
5612,COUNTRY,LBY,2009,BTSX,27.5
5613,COUNTRY,LBY,2010,BTSX,27.6
5614,COUNTRY,LBY,2011,BTSX,27.7
5615,COUNTRY,LBY,2012,BTSX,27.7
5616,COUNTRY,LBY,2013,BTSX,27.8
5617,COUNTRY,LBY,2014,BTSX,27.9
5618,COUNTRY,LBY,2015,BTSX,28.0
5619,COUNTRY,LBY,2016,BTSX,28.1
5620,COUNTRY,LTU,1975,BTSX,25.6
5621,COUNTRY,LTU,1976,BTSX,25.7
5622,COUNTRY,LTU,1977,BTSX,25.7
5623,COUNTRY,LTU,1978,BTSX,25.7
5624,COUNTRY,LTU,1979,BTSX,25.8
5625,COUNTRY,LTU,1980,BTSX,25.8
5626,COUNTRY,LTU,1981,BTSX,25.9
5627,COUNTRY,LTU,1982,BTSX,25.9
5628,COUNTRY,LTU,1983,BTSX,25.9
5629,COUNTRY,LTU,1984,BTSX,25.9
5630,COUNTRY,LTU,1985,BTSX,26.0
5631,COUNTRY,LTU,1986,BTSX,26.0
5632,COUNTRY,LTU,1987,BTSX,26.0
5633,COUNTRY,LTU,1988,BTSX,26.0
5634,COUNTRY,LTU,1989,BTSX,26.0
5635,COUNTRY,LTU,1990,BTSX,26.0
5636,COUNTRY,LTU,1991,BTSX,26.0
5637,COUNTRY,LTU,1992,BTSX,26.0
5638,COUNTRY,LTU,1993,BTSX,26.0
5639,COUNTRY,LTU,1994,BTSX,26.0
5640,COUNTRY,LTU,1995,BTSX,25.9
5641,COUNTRY,LTU,1996,BTSX,25.9
5642,COUNTRY,LTU,1997,BTSX,26.0
5643,COUNTRY,LTU,1998,BTSX,26.0
5644,COUNTRY,LTU,1999,BTSX,26.0
5645,COUNTRY,LTU,2000,BTSX,26.0
5646,COUNTRY,LTU,2001,BTSX,26.0
5647,COUNTRY,LTU,2002,BTSX,26.1
5648,COUNTRY,LTU,2003,BTSX,26.1
5649,COUNTRY,LTU,2004,BTSX,26.1
5650,COUNTRY,LTU,2005,BTSX,26.2
5651,COUNTRY,LTU,2006,BTSX,26.2
5652,COUNTRY,LTU,2007,BTSX,26.2
5653,COUNTRY,LTU,2008,BTSX,26.3
5654,COUNTRY,LTU,2009,BTSX,26.3
5655,COUNTRY,LTU,2010,BTSX,26.3
5656,COUNTRY,LTU,2011,BTSX,26.3
5657,COUNTRY,LTU,2012,BTSX,26.4
5658,COUNTRY,LTU,2013,BTSX,26.4
5659,COUNTRY,LTU,2014,BTSX,26.4
5660,COUNTRY,LTU,2015,BTSX,26.4
5661,COUNTRY,LTU,2016,BTSX,26.4
5662,COUNTRY,LUX,1975,BTSX,24.2
5663,COUNTRY,LUX,1976,BTSX,24.2
5664,COUNTRY,LUX,1977,BTSX,24.2
5665,COUNTRY,LUX,1978,BTSX,24.3
5666,COUNTRY,LUX,1979,BTSX,24.3
5667,COUNTRY,LUX,1980,BTSX,24.4
5668,COUNTRY,LUX,1981,BTSX,24.4
5669,COUNTRY,LUX,1982,BTSX,24.5
5670,COUNTRY,LUX,1983,BTSX,24.5
5671,COUNTRY,LUX,1984,BTSX,24.6
5672,COUNTRY,LUX,1985,BTSX,24.6
5673,COUNTRY,LUX,1986,BTSX,24.7
5674,COUNTRY,LUX,1987,BTSX,24.7
5675,COUNTRY,LUX,1988,BTSX,24.8
5676,COUNTRY,LUX,1989,BTSX,24.8
5677,COUNTRY,LUX,1990,BTSX,24.9
5678,COUNTRY,LUX,1991,BTSX,24.9
5679,COUNTRY,LUX,1992,BTSX,25.0
5680,COUNTRY,LUX,1993,BTSX,25.1
5681,COUNTRY,LUX,1994,BTSX,25.1
5682,COUNTRY,LUX,1995,BTSX,25.2
5683,COUNTRY,LUX,1996,BTSX,25.3
5684,COUNTRY,LUX,1997,BTSX,25.3
5685,COUNTRY,LUX,1998,BTSX,25.4
5686,COUNTRY,LUX,1999,BTSX,25.5
5687,COUNTRY,LUX,2000,BTSX,25.6
5688,COUNTRY,LUX,2001,BTSX,25.6
5689,COUNTRY,LUX,2002,BTSX,25.7
5690,COUNTRY,LUX,2003,BTSX,25.7
5691,COUNTRY,LUX,2004,BTSX,25.8
5692,COUNTRY,LUX,2005,BTSX,25.9
5693,COUNTRY,LUX,2006,BTSX,25.9
5694,COUNTRY,LUX,2007,BTSX,26.0
5695,COUNTRY,LUX,2008,BTSX,26.0
5696,COUNTRY,LUX,2009,BTSX,26.1
5697,COUNTRY,LUX,2010,BTSX,26.1
5698,COUNTRY,LUX,2011,BTSX,26.1
5699,COUNTRY,LUX,2012,BTSX,26.2
5700,COUNTRY,LUX,2013,BTSX,26.2
5701,COUNTRY,LUX,2014,BTSX,26.2
5702,COUNTRY,LUX,2015,BTSX,26.3
5703,COUNTRY,LUX,2016,BTSX,26.3
5704,COUNTRY,MKD,1975,BTSX,24.3
5705,COUNTRY,MKD,1976,BTSX,24.4
5706,COUNTRY,MKD,1977,BTSX,24.5
5707,COUNTRY,MKD,1978,BTSX,24.5
5708,COUNTRY,MKD,1979,BTSX,24.6
5709,COUNTRY,MKD,1980,BTSX,24.7
5710,COUNTRY,MKD,1981,BTSX,24.7
5711,COUNTRY,MKD,1982,BTSX,24.8
5712,COUNTRY,MKD,1983,BTSX,24.8
5713,COUNTRY,MKD,1984,BTSX,24.9
5714,COUNTRY,MKD,1985,BTSX,25.0
5715,COUNTRY,MKD,1986,BTSX,25.0
5716,COUNTRY,MKD,1987,BTSX,25.0
5717,COUNTRY,MKD,1988,BTSX,25.1
5718,COUNTRY,MKD,1989,BTSX,25.1
5719,COUNTRY,MKD,1990,BTSX,25.2
5720,COUNTRY,MKD,1991,BTSX,25.2
5721,COUNTRY,MKD,1992,BTSX,25.3
5722,COUNTRY,MKD,1993,BTSX,25.3
5723,COUNTRY,MKD,1994,BTSX,25.3
5724,COUNTRY,MKD,1995,BTSX,25.4
5725,COUNTRY,MKD,1996,BTSX,25.4
5726,COUNTRY,MKD,1997,BTSX,25.5
5727,COUNTRY,MKD,1998,BTSX,25.5
5728,COUNTRY,MKD,1999,BTSX,25.6
5729,COUNTRY,MKD,2000,BTSX,25.6
5730,COUNTRY,MKD,2001,BTSX,25.7
5731,COUNTRY,MKD,2002,BTSX,25.8
5732,COUNTRY,MKD,2003,BTSX,25.8
5733,COUNTRY,MKD,2004,BTSX,25.9
5734,COUNTRY,MKD,2005,BTSX,25.9
5735,COUNTRY,MKD,2006,BTSX,26.0
5736,COUNTRY,MKD,2007,BTSX,26.1
5737,COUNTRY,MKD,2008,BTSX,26.1
5738,COUNTRY,MKD,2009,BTSX,26.2
5739,COUNTRY,MKD,2010,BTSX,26.3
5740,COUNTRY,MKD,2011,BTSX,26.4
5741,COUNTRY,MKD,2012,BTSX,26.4
5742,COUNTRY,MKD,2013,BTSX,26.5
5743,COUNTRY,MKD,2014,BTSX,26.6
5744,COUNTRY,MKD,2015,BTSX,26.7
5745,COUNTRY,MKD,2016,BTSX,26.8
5746,COUNTRY,MDG,1975,BTSX,18.6
5747,COUNTRY,MDG,1976,BTSX,18.7
5748,COUNTRY,MDG,1977,BTSX,18.8
5749,COUNTRY,MDG,1978,BTSX,18.9
5750,COUNTRY,MDG,1979,BTSX,19.0
5751,COUNTRY,MDG,1980,BTSX,19.1
5752,COUNTRY,MDG,1981,BTSX,19.2
5753,COUNTRY,MDG,1982,BTSX,19.2
5754,COUNTRY,MDG,1983,BTSX,19.3
5755,COUNTRY,MDG,1984,BTSX,19.4
5756,COUNTRY,MDG,1985,BTSX,19.5
5757,COUNTRY,MDG,1986,BTSX,19.6
5758,COUNTRY,MDG,1987,BTSX,19.7
5759,COUNTRY,MDG,1988,BTSX,19.8
5760,COUNTRY,MDG,1989,BTSX,19.9
5761,COUNTRY,MDG,1990,BTSX,20.0
5762,COUNTRY,MDG,1991,BTSX,20.1
5763,COUNTRY,MDG,1992,BTSX,20.1
5764,COUNTRY,MDG,1993,BTSX,20.2
5765,COUNTRY,MDG,1994,BTSX,20.3
5766,COUNTRY,MDG,1995,BTSX,20.4
5767,COUNTRY,MDG,1996,BTSX,20.4
5768,COUNTRY,MDG,1997,BTSX,20.5
5769,COUNTRY,MDG,1998,BTSX,20.5
5770,COUNTRY,MDG,1999,BTSX,20.6
5771,COUNTRY,MDG,2000,BTSX,20.6
5772,COUNTRY,MDG,2001,BTSX,20.7
5773,COUNTRY,MDG,2002,BTSX,20.7
5774,COUNTRY,MDG,2003,BTSX,20.8
5775,COUNTRY,MDG,2004,BTSX,20.8
5776,COUNTRY,MDG,2005,BTSX,20.9
5777,COUNTRY,MDG,2006,BTSX,20.9
5778,COUNTRY,MDG,2007,BTSX,20.9
5779,COUNTRY,MDG,2008,BTSX,21.0
