Variant,"Region, subregion, country or area *",Notes,Location code,ISO3 Alpha-code,ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,"Total Population, as of 1 January (thousands)","Total Population, as of 1 July (thousands)","Male Population, as of 1 July (thousands)","Female Population, as of 1 July (thousands)","Population Density, as of 1 July (persons per square km)","Population Sex Ratio, as of 1 July (males per 100 females)","Median Age, as of 1 July (years)","Natural Change, Births minus Deaths (thousands)","Rate of Natural Change (per 1,000 population)",Population Change (thousands),Population Growth Rate (percentage),Population Annual Doubling Time (years),Births (thousands),Births by women aged 15 to 19 (thousands),"Crude Birth Rate (births per 1,000 population)",Total Fertility Rate (live births per woman),Net Reproduction Rate (surviving daughters per woman),Mean Age Childbearing (years),Sex Ratio at Birth (males per 100 female births),Total Deaths (thousands),Male Deaths (thousands),Female Deaths (thousands),"Crude Death Rate (deaths per 1,000 population)","Life Expectancy at Birth, both sexes (years)",Male Life Expectancy at Birth (years),Female Life Expectancy at Birth (years),"Life Expectancy at Age 15, both sexes (years)",Male Life Expectancy at Age 15 (years),Female Life Expectancy at Age 15 (years),"Life Expectancy at Age 65, both sexes (years)",Male Life Expectancy at Age 65 (years),Female Life Expectancy at Age 65 (years),"Life Expectancy at Age 80, both sexes (years)",Male Life Expectancy at Age 80 (years),Female Life Expectancy at Age 80 (years),"Infant Deaths, under age 1 (thousands)","Infant Mortality Rate (infant deaths per 1,000 live births)",Live Births Surviving to Age 1 (thousands),"Under-Five Deaths, under age 5 (thousands)","Under-Five Mortality (deaths under age 5 per 1,000 live births)","Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)","Male Mortality before Age 40 (deaths under age 40 per 1,000 male live births)","Female Mortality before Age 40 (deaths under age 40 per 1,000 female live births)","Mortality before Age 60, both sexes (deaths under age 60 per 1,000 live births)","Male Mortality before Age 60 (deaths under age 60 per 1,000 male live births)","Female Mortality before Age 60 (deaths under age 60 per 1,000 female live births)","Mortality between Age 15 and 50, both sexes (deaths under age 50 per 1,000 alive at age 15)","Male Mortality between Age 15 and 50 (deaths under age 50 per 1,000 males alive at age 15)","Female Mortality between Age 15 and 50 (deaths under age 50 per 1,000 females alive at age 15)","Mortality between Age 15 and 60, both sexes (deaths under age 60 per 1,000 alive at age 15)","Male Mortality between Age 15 and 60 (deaths under age 60 per 1,000 males alive at age 15)","Female Mortality between Age 15 and 60 (deaths under age 60 per 1,000 females alive at age 15)",Net Number of Migrants (thousands),"Net Migration Rate (per 1,000 population)"
Estimates,Northern Europe,,924,,,154.0,Subregion,908,2013.0,101355.447,101679.023,49986.692,51692.331,62.07,96.7,38.976,274.684,2.707,647.152,0.636,108.985,1208.263,42.304,11.907,1.808,0.873,30.2,105.4,933.579,454.258,479.321,9.2,80.555,78.36,82.672,65.953,63.781,68.042,19.458,18.033,20.692,8.9,8.062,9.46,4.27,3.517,1204.615,5.108,4.19,18.898,24.422,13.262,78.923,99.206,58.415,31.633,41.599,21.557,74.249,94.224,54.089,372.521,3.671
Estimates,Northern Europe,,924,,,154.0,Subregion,908,2014.0,102002.599,102334.605,50347.908,51986.696,62.47,96.848,39.093,282.077,2.761,664.011,0.649,106.802,1206.224,37.843,11.809,1.796,0.867,30.343,105.5,924.147,452.617,471.53,9.048,80.823,78.638,82.93,66.219,64.058,68.299,19.684,18.249,20.933,9.08,8.232,9.654,4.248,3.517,1202.583,5.008,4.128,18.742,24.093,13.273,77.148,96.768,57.312,31.259,40.858,21.545,72.495,91.805,53.009,381.955,3.739
Estimates,Northern Europe,,924,,,154.0,Subregion,908,2015.0,102666.61,102983.121,50708.411,52274.709,62.866,97.004,39.193,245.209,2.386,633.021,0.615,112.707,1207.131,34.688,11.744,1.79,0.863,30.457,105.6,961.922,468.636,493.286,9.358,80.721,78.605,82.775,66.112,64.029,68.129,19.54,18.173,20.741,8.902,8.119,9.442,4.264,3.531,1203.472,5.001,4.129,18.475,23.73,13.085,76.604,95.885,57.095,30.897,40.21,21.462,72.005,90.877,52.953,387.882,3.774
Estimates,Northern Europe,,924,,,154.0,Subregion,908,2016.0,103299.631,103618.394,51064.92,52553.474,63.254,97.168,39.275,246.033,2.379,637.525,0.615,112.707,1204.347,32.373,11.645,1.779,0.858,30.585,105.5,958.314,470.51,487.804,9.266,80.864,78.764,82.904,66.249,64.166,68.269,19.7,18.326,20.911,9.066,8.261,9.629,4.167,3.458,1200.773,4.904,4.057,18.481,23.554,13.28,76.642,95.529,57.537,31.255,40.795,21.582,72.124,90.788,53.27,391.506,3.786
Estimates,Northern Europe,,924,,,154.0,Subregion,908,2017.0,103937.156,104237.183,51411.681,52825.501,63.631,97.324,39.35,202.451,1.946,600.054,0.576,120.338,1171.315,29.437,11.26,1.725,0.833,30.67,105.5,968.864,475.875,492.989,9.314,81.011,78.943,83.026,66.392,64.345,68.382,19.754,18.413,20.945,9.064,8.28,9.623,4.076,3.461,1167.835,4.751,4.015,18.063,23.118,12.862,74.589,93.336,55.617,30.536,39.811,21.116,70.114,88.587,51.451,397.594,3.822
Estimates,Northern Europe,,924,,,154.0,Subregion,908,2018.0,104537.21,104813.106,51735.431,53077.675,63.983,97.471,39.435,158.703,1.517,551.791,0.526,131.777,1141.056,27.253,10.908,1.677,0.808,30.757,105.6,982.353,484.131,498.222,9.391,81.029,78.973,83.042,66.401,64.365,68.39,19.798,18.471,20.986,9.102,8.331,9.661,3.839,3.348,1137.778,4.486,3.884,18.338,23.45,13.064,75.275,94.131,56.168,31.16,40.561,21.59,70.915,89.505,52.11,393.122,3.758
Estimates,Northern Europe,,924,,,154.0,Subregion,908,2019.0,105089.001,105366.768,52044.868,53321.9,64.321,97.605,39.561,167.648,1.594,555.534,0.527,131.527,1112.798,24.949,10.582,1.632,0.787,30.81,105.6,945.15,468.204,476.946,8.988,81.551,79.544,83.505,66.913,64.929,68.841,20.212,18.898,21.382,9.435,8.678,9.983,3.664,3.275,1109.671,4.275,3.787,17.729,22.576,12.717,72.058,89.728,54.163,29.823,38.458,21.023,67.826,85.2,50.263,387.95,3.689
Estimates,Northern Europe,,924,,,154.0,Subregion,908,2020.0,105644.535,105830.515,52302.744,53527.771,64.604,97.711,39.718,25.577,0.242,371.96,0.351,,1078.497,23.727,10.209,1.581,0.763,30.817,105.6,1052.92,528.85,524.07,9.967,80.663,78.511,82.814,66.014,63.887,68.135,19.537,18.159,20.805,8.966,8.193,9.551,3.486,3.215,1075.522,4.048,3.696,18.574,23.911,13.037,78.775,99.507,57.719,32.434,41.904,22.754,74.66,95.072,53.965,346.42,3.279
Estimates,Northern Europe,,924,,,154.0,Subregion,908,2021.0,106016.495,106197.357,52505.048,53692.31,64.828,97.789,39.888,29.357,0.277,361.724,0.341,,1078.387,23.947,10.171,1.584,0.764,30.801,105.6,1049.03,530.074,518.956,9.894,80.762,78.6,82.922,66.103,63.962,68.239,19.732,18.359,20.993,9.18,8.406,9.763,3.372,3.128,1075.494,3.916,3.601,18.974,24.391,13.345,80.111,100.683,59.201,33.656,43.723,23.35,76.118,96.423,55.508,332.43,3.135
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1950.0,108087.558,108574.67,52536.238,56038.432,83.328,93.75,26.125,1162.936,10.702,974.225,0.897,77.274,2378.551,95.905,21.89,2.778,1.16,29.983,106.1,1215.615,624.332,591.283,11.188,61.858,59.693,63.948,55.192,53.267,56.984,13.268,12.479,13.931,5.654,5.259,5.934,200.306,83.6,2234.699,264.878,110.079,175.546,190.467,160.769,303.217,342.547,266.188,110.782,129.273,93.265,206.892,245.532,171.648,-188.728,-1.737
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1951.0,109061.783,109484.743,53026.988,56457.756,84.026,93.923,26.347,1052.922,9.607,845.921,0.773,89.67,2320.025,92.121,21.169,2.673,1.119,29.942,106.1,1267.103,649.584,617.519,11.562,61.575,59.413,63.672,54.85,52.962,56.613,12.765,11.979,13.429,5.328,4.943,5.608,193.829,83.923,2179.023,256.254,110.125,172.816,187.35,158.349,303.695,343.603,265.934,108.205,125.933,91.366,207.703,246.601,172.1,-206.964,-1.888
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1952.0,109907.704,110367.121,53488.918,56878.203,84.703,94.041,26.581,1168.487,10.574,918.835,0.833,83.211,2352.323,94.805,21.288,2.684,1.138,29.887,106.3,1183.836,607.631,576.205,10.714,63.12,60.978,65.189,56.006,54.124,57.758,13.304,12.474,13.999,5.6,5.172,5.91,185.367,79.03,2216.114,242.524,103.549,157.835,171.674,144.027,280.937,318.52,245.301,95.055,111.118,79.73,188.901,225.143,155.612,-249.631,-2.259
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1953.0,110826.539,111426.462,54011.024,57415.438,85.516,94.071,26.835,1155.041,10.369,1199.845,1.077,64.359,2336.549,95.284,20.975,2.634,1.128,29.779,106.2,1181.508,605.48,576.028,10.606,63.752,61.595,65.836,56.232,54.353,57.98,13.229,12.395,13.924,5.539,5.114,5.847,177.804,75.749,2205.627,229.269,97.873,148.194,161.855,134.494,269.543,307.094,233.826,89.347,104.884,74.499,181.789,217.61,148.803,44.816,0.402
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1954.0,112026.384,112496.254,54531.645,57964.608,86.337,94.077,27.085,1235.585,10.968,939.739,0.835,83.012,2362.614,96.51,20.973,2.626,1.138,29.667,105.8,1127.029,578.629,548.4,10.005,64.932,62.72,67.064,56.921,54.998,58.705,13.715,12.847,14.43,5.82,5.389,6.126,167.689,71.006,2237.258,213.221,90.597,138.484,152.352,124.572,255.726,293.007,220.143,84.843,99.865,70.488,173.77,208.971,141.218,-295.776,-2.626
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1955.0,112966.123,113434.205,54987.101,58447.105,87.057,94.08,27.309,1242.91,10.941,936.165,0.825,84.018,2388.551,97.418,21.027,2.635,1.143,29.628,105.9,1145.641,588.342,557.299,10.086,65.043,62.781,67.225,56.963,54.968,58.82,13.701,12.824,14.42,5.789,5.403,6.058,168.227,70.451,2262.511,213.207,89.714,137.182,151.304,123.017,253.346,291.701,216.514,83.927,100.178,68.369,172.096,208.636,137.996,-306.664,-2.7
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1956.0,113902.288,114332.946,55422.535,58910.41,87.747,94.079,27.521,1176.312,10.274,861.316,0.753,92.051,2390.072,98.699,20.875,2.615,1.145,29.494,105.8,1213.76,624.244,589.516,10.601,64.987,62.656,67.253,56.413,54.348,58.356,13.115,12.193,13.879,5.344,4.939,5.635,158.322,66.133,2270.581,199.642,83.752,129.91,144.173,115.585,251.745,292.21,212.679,83.307,100.068,67.274,176.054,214.748,139.687,-314.945,-2.751
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1957.0,114763.604,115210.794,55843.832,59366.963,88.421,94.066,27.721,1229.303,10.654,894.38,0.776,89.323,2423.212,100.24,21.001,2.637,1.154,29.423,105.8,1193.909,617.594,576.315,10.347,65.224,62.809,67.572,56.699,54.558,58.713,13.432,12.443,14.247,5.666,5.223,5.98,160.499,66.332,2301.782,202.206,83.971,130.617,145.022,116.129,250.708,291.66,211.005,83.058,99.35,67.499,174.607,213.675,137.732,-334.872,-2.902
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1958.0,115657.984,116133.878,56287.148,59846.73,89.129,94.052,27.921,1318.891,11.339,951.788,0.82,84.53,2426.383,100.368,20.86,2.629,1.162,29.328,105.7,1107.492,571.631,535.861,9.521,66.757,64.36,69.069,57.779,55.666,59.747,14.093,13.1,14.898,5.991,5.56,6.289,148.86,61.337,2312.507,185.868,76.966,119.221,133.143,105.176,230.699,269.355,193.193,75.204,90.632,60.488,159.772,196.068,125.49,-367.045,-3.155
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1959.0,116609.772,117088.739,56748.05,60340.688,89.862,94.046,28.132,1338.874,11.415,957.934,0.818,84.737,2455.716,104.982,20.937,2.655,1.175,29.232,106.0,1116.842,576.413,540.429,9.522,66.987,64.57,69.316,57.905,55.752,59.912,14.177,13.158,15.0,6.031,5.615,6.319,147.927,60.322,2342.057,184.051,75.479,117.287,131.215,103.236,227.761,266.192,190.451,74.116,89.886,59.107,158.041,194.286,123.746,-380.903,-3.248
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1960.0,117567.706,117990.725,57185.189,60805.536,90.554,94.046,28.341,1322.53,11.186,846.038,0.717,96.673,2462.393,104.247,20.827,2.665,1.187,29.206,106.0,1139.863,591.718,548.145,9.641,67.3,64.762,69.763,57.836,55.579,59.958,14.028,12.931,14.921,5.883,5.411,6.214,141.09,57.323,2353.363,173.064,70.693,111.03,125.331,96.561,222.246,262.37,183.108,72.975,89.49,57.29,156.891,194.58,121.063,-476.462,-4.03
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1961.0,118413.744,118908.29,57636.177,61272.113,91.258,94.066,28.563,1343.117,11.278,989.092,0.832,83.311,2458.487,102.579,20.643,2.665,1.188,29.156,106.0,1115.37,579.463,535.907,9.365,67.731,65.165,70.216,58.277,55.981,60.43,14.402,13.288,15.299,6.135,5.681,6.449,139.676,57.011,2350.136,171.772,70.387,110.083,124.665,95.344,218.262,258.202,179.223,71.105,87.989,55.067,152.893,190.467,117.067,-353.963,-2.972
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1962.0,119402.836,119903.226,58137.251,61765.976,92.022,94.125,28.784,1292.032,10.762,1000.78,0.835,83.012,2461.875,105.429,20.507,2.674,1.198,29.088,105.9,1169.843,608.067,561.776,9.745,67.708,65.088,70.26,57.896,55.547,60.117,14.036,12.88,14.973,5.897,5.431,6.221,132.342,53.688,2358.875,161.829,65.937,105.629,120.226,90.846,216.628,257.737,176.401,71.633,88.786,55.34,155.29,194.014,118.306,-291.209,-2.426
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1963.0,120403.616,120910.353,58650.68,62259.673,92.795,94.203,28.982,1297.706,10.72,1013.474,0.838,82.714,2479.64,107.406,20.484,2.7,1.215,29.027,105.9,1181.934,614.644,567.29,9.764,67.965,65.302,70.565,57.904,55.513,60.171,14.033,12.854,14.988,5.912,5.459,6.226,126.835,51.032,2379.97,154.575,62.428,102.328,117.43,87.013,213.14,254.836,172.288,71.758,89.364,54.976,154.687,193.94,117.124,-284.138,-2.347
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1964.0,121417.09,121977.28,59193.815,62783.465,93.614,94.282,29.16,1402.557,11.484,1120.38,0.919,75.424,2548.993,117.042,20.871,2.785,1.259,28.953,106.0,1146.436,599.286,547.15,9.387,68.75,66.034,71.396,58.411,55.944,60.75,14.415,13.162,15.428,6.17,5.686,6.5,122.56,48.157,2451.401,148.035,58.529,96.499,111.005,81.772,204.772,246.189,164.25,69.112,86.908,52.132,149.684,188.782,112.272,-282.127,-2.31
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1965.0,122537.47,123054.379,59743.001,63311.378,94.44,94.364,29.326,1333.225,10.824,1033.819,0.84,82.518,2499.493,127.815,20.292,2.743,1.247,28.85,105.9,1166.268,609.127,557.141,9.468,69.036,66.284,71.726,58.403,55.925,60.76,14.293,13.03,15.318,6.085,5.597,6.418,114.43,45.453,2408.189,137.574,54.752,91.601,106.264,76.666,199.126,241.156,157.953,67.908,85.73,50.872,147.368,186.759,109.658,-299.38,-2.43
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1966.0,123571.289,124084.034,60267.531,63816.504,95.231,94.439,29.497,1322.171,10.644,1025.491,0.826,83.916,2469.993,137.569,19.885,2.72,1.24,28.782,105.9,1147.822,601.178,546.644,9.241,69.551,66.775,72.26,58.74,56.206,61.152,14.543,13.219,15.62,6.25,5.742,6.593,108.698,43.766,2382.595,130.095,52.279,87.845,101.896,73.531,193.85,235.311,153.323,65.899,83.518,49.012,144.264,183.37,106.842,-296.66,-2.388
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1967.0,124596.78,125088.014,60777.349,64310.664,96.001,94.506,29.664,1270.125,10.144,982.467,0.785,88.299,2440.786,142.303,19.493,2.695,1.232,28.757,105.9,1170.661,611.969,558.692,9.349,69.684,66.889,72.418,58.67,56.123,61.099,14.482,13.149,15.571,6.199,5.704,6.529,102.578,41.818,2357.665,122.239,49.657,85.401,99.578,70.937,191.841,233.724,150.91,66.291,84.192,49.072,144.625,184.056,106.906,-287.662,-2.297
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1968.0,125579.247,126025.678,61254.469,64771.208,96.721,94.571,29.814,1212.083,9.607,892.861,0.708,97.902,2409.868,145.59,19.101,2.665,1.221,28.584,106.0,1197.785,626.075,571.71,9.494,69.791,66.964,72.567,58.64,56.072,61.099,14.37,13.014,15.485,6.096,5.594,6.428,97.862,40.412,2330.247,116.568,47.914,82.938,97.331,68.227,188.989,230.947,148.003,65.304,83.121,48.08,143.299,182.627,105.723,-319.128,-2.529
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1969.0,126472.108,126900.137,61697.694,65202.444,97.392,94.625,29.943,1157.7,9.113,856.059,0.675,102.688,2388.705,144.729,18.803,2.644,1.214,28.512,106.0,1231.005,647.422,583.583,9.69,69.709,66.799,72.584,58.378,55.7,60.967,14.229,12.797,15.42,6.226,5.697,6.572,92.591,38.663,2312.698,110.018,45.747,81.202,95.579,66.514,190.261,233.847,147.732,66.868,85.756,48.533,146.707,188.001,107.236,-301.63,-2.374
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1970.0,127328.167,127719.077,62115.217,65603.86,98.02,94.682,30.063,1148.379,8.98,781.82,0.612,113.259,2334.277,143.673,18.253,2.582,1.187,28.389,106.1,1185.898,621.632,564.266,9.273,70.486,67.586,73.332,59.023,56.35,61.59,14.685,13.269,15.85,6.344,5.798,6.695,86.28,36.793,2263.326,102.724,43.588,78.013,92.268,63.45,181.54,224.341,139.827,64.164,82.971,45.826,139.559,180.079,100.861,-366.476,-2.866
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1971.0,128109.987,128666.946,62603.201,66063.745,98.748,94.762,30.198,1137.385,8.839,1113.917,0.866,80.04,2350.777,146.743,18.268,2.595,1.197,28.303,106.2,1213.392,638.612,574.78,9.429,70.599,67.638,73.519,58.943,56.205,61.589,14.597,13.124,15.823,6.267,5.691,6.638,81.523,34.752,2282.665,96.629,41.138,75.085,89.249,60.609,179.875,223.668,137.186,63.895,83.007,45.194,140.151,181.689,100.456,-23.4,-0.182
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1972.0,129223.904,129838.232,63200.08,66638.152,99.647,94.841,30.289,1148.614,8.85,1228.657,0.946,73.271,2335.004,154.501,17.991,2.56,1.185,28.165,106.3,1186.39,624.466,561.924,9.141,71.279,68.31,74.195,59.337,56.573,61.999,14.905,13.403,16.151,6.458,5.866,6.833,73.464,31.393,2272.914,87.08,37.204,70.436,84.145,56.429,172.755,215.714,130.96,62.367,81.127,43.94,136.453,177.292,97.455,80.091,0.617
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1973.0,130452.561,131046.227,63812.541,67233.686,100.574,94.912,30.3,1088.324,8.309,1187.332,0.906,76.506,2319.99,159.843,17.712,2.523,1.17,28.061,106.2,1231.666,644.975,586.691,9.403,71.252,68.299,74.157,59.206,56.453,61.864,14.704,13.213,15.947,6.241,5.65,6.614,70.589,30.344,2260.166,83.687,35.92,68.666,82.202,54.824,170.874,213.951,128.939,61.664,80.365,43.207,135.706,176.708,96.505,99.042,0.756
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1974.0,131639.893,132302.831,64459.768,67843.063,101.538,95.013,30.283,1119.377,8.468,1325.876,1.002,69.176,2334.182,171.416,17.657,2.516,1.172,27.967,106.2,1214.805,638.65,576.155,9.189,71.796,68.779,74.765,59.511,56.688,62.239,14.919,13.374,16.209,6.396,5.786,6.775,65.066,27.86,2278.425,76.678,32.812,64.134,77.47,50.486,165.044,208.625,122.574,59.914,78.703,41.304,132.747,174.286,92.955,206.536,1.562
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1975.0,132965.769,133547.019,65100.47,68446.549,102.493,95.111,30.284,1051.197,7.876,1162.5,0.87,79.672,2291.662,177.388,17.17,2.441,1.137,27.818,106.6,1240.465,654.644,585.821,9.294,71.878,68.792,74.93,59.453,56.541,62.289,14.873,13.278,16.211,6.368,5.724,6.765,60.556,26.342,2239.977,71.692,31.09,62.099,75.297,48.572,164.179,208.887,120.499,59.711,78.941,40.562,133.527,176.45,92.239,111.359,0.834
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1976.0,134128.269,134705.714,65686.793,69018.92,103.382,95.172,30.318,1022.408,7.594,1154.889,0.857,80.881,2266.162,182.096,16.833,2.39,1.116,27.67,106.6,1243.754,657.079,586.675,9.239,72.183,69.068,75.264,59.6,56.654,62.47,14.97,13.333,16.346,6.428,5.763,6.832,55.748,24.555,2218.354,66.088,28.977,59.431,72.246,46.272,160.988,205.755,117.175,58.753,77.72,39.809,132.217,175.219,90.757,132.536,0.984
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1977.0,135283.158,135832.561,66254.818,69577.743,104.247,95.224,30.402,963.155,7.096,1098.806,0.809,85.68,2196.185,178.346,16.18,2.294,1.073,27.579,106.6,1233.03,653.002,580.028,9.084,72.606,69.435,75.742,59.897,56.895,62.82,15.168,13.491,16.575,6.519,5.823,6.94,50.772,23.013,2152.69,60.709,27.305,56.941,69.771,43.745,156.205,201.219,112.017,56.979,75.938,37.997,128.945,172.148,87.148,135.698,1.0
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1978.0,136381.964,136897.881,66790.745,70107.136,105.065,95.27,30.549,897.097,6.558,1031.834,0.754,91.929,2129.344,175.535,15.565,2.202,1.03,27.511,106.8,1232.247,653.783,578.464,9.007,72.892,69.68,76.067,60.1,57.036,63.088,15.326,13.605,16.769,6.626,5.903,7.062,47.014,21.982,2088.98,56.601,26.187,55.463,68.091,42.468,153.596,198.823,109.041,56.086,75.234,36.872,127.327,170.984,84.873,134.783,0.985
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1979.0,137413.798,137892.231,67289.214,70603.017,105.828,95.306,30.75,820.908,5.957,956.866,0.694,99.877,2048.057,171.636,14.863,2.094,0.981,27.432,106.8,1227.149,651.899,575.25,8.906,73.235,69.984,76.446,60.33,57.221,63.36,15.527,13.762,17.002,6.73,5.983,7.178,42.536,20.66,2011.558,51.533,24.701,53.851,66.559,40.758,150.553,195.418,106.177,55.474,74.497,36.352,125.65,168.975,83.318,135.951,0.987
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1980.0,138370.664,138919.496,67837.832,71081.664,106.616,95.436,30.962,736.738,5.311,1097.664,0.79,87.74,1988.793,164.823,14.337,2.011,0.942,27.415,107.1,1252.055,663.651,588.404,9.026,73.335,70.074,76.559,60.356,57.241,63.397,15.522,13.749,17.004,6.715,5.946,7.177,39.358,19.717,1955.016,47.899,23.677,52.864,65.493,39.825,148.949,193.897,104.315,55.043,73.825,36.142,124.884,168.259,82.328,360.988,2.602
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1981.0,139468.328,139812.183,68317.764,71494.42,107.301,95.557,31.186,663.146,4.744,687.71,0.492,,1916.67,153.031,13.713,1.911,0.896,27.439,107.2,1253.524,663.416,590.108,8.969,73.593,70.346,76.803,60.53,57.415,63.573,15.64,13.856,17.128,6.753,6.002,7.2,36.88,19.118,1885.061,44.705,22.85,50.899,63.253,38.109,145.795,190.003,101.673,53.844,72.495,34.999,122.761,165.526,80.539,24.633,0.176
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1982.0,140156.038,140465.786,68641.72,71824.067,107.803,95.569,31.433,661.084,4.706,619.497,0.441,,1901.44,147.837,13.535,1.874,0.88,27.468,107.1,1240.356,655.053,585.303,8.829,73.995,70.772,77.165,60.856,57.751,63.874,15.891,14.1,17.373,6.951,6.165,7.42,34.873,18.323,1871.415,42.03,21.854,49.179,61.053,36.891,142.048,185.105,98.968,52.396,70.53,34.07,119.948,161.695,78.588,-41.565,-0.296
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1983.0,140775.535,141027.691,68920.188,72107.503,108.234,95.58,31.671,543.958,3.857,504.312,0.358,,1844.524,141.137,13.08,1.798,0.845,27.513,107.0,1300.566,683.626,616.94,9.223,73.809,70.588,76.995,60.625,57.512,63.673,15.69,13.911,17.167,6.743,5.991,7.193,32.973,17.779,1816.3,40.134,21.409,49.092,61.051,36.712,143.011,186.637,99.169,52.835,71.215,34.233,121.402,163.841,79.134,-39.585,-0.281
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1984.0,141279.847,141534.677,69168.826,72365.852,108.623,95.582,31.912,544.263,3.846,509.66,0.36,,1809.915,135.477,12.788,1.745,0.821,27.569,107.0,1265.652,668.813,596.839,8.942,74.352,71.078,77.582,61.078,57.919,64.161,16.069,14.221,17.598,7.03,6.213,7.519,30.558,16.828,1783.716,37.083,20.216,46.955,58.72,34.762,138.365,181.179,95.226,51.336,69.344,33.103,117.873,159.378,76.427,-34.543,-0.244
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1985.0,141789.507,142006.484,69396.943,72609.542,108.985,95.576,32.165,460.398,3.242,433.954,0.306,,1751.769,125.101,12.337,1.672,0.789,27.643,106.8,1291.371,678.94,612.431,9.095,74.488,71.236,77.697,61.138,58.0,64.202,16.058,14.225,17.573,6.982,6.171,7.468,28.115,15.961,1727.708,34.276,19.239,45.709,57.418,33.567,135.814,178.122,93.059,50.44,68.27,32.364,116.197,157.204,75.109,-26.382,-0.186
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1986.0,142223.461,142415.274,69592.977,72822.296,109.299,95.565,32.439,414.966,2.914,383.625,0.269,,1697.98,114.224,11.924,1.606,0.757,27.719,106.9,1283.014,672.869,610.145,9.01,74.808,71.582,77.979,61.414,58.289,64.455,16.279,14.433,17.796,7.124,6.299,7.619,26.605,15.584,1675.186,32.299,18.69,44.708,55.955,33.045,132.977,173.7,91.782,49.711,66.892,32.272,113.917,153.46,74.227,-31.309,-0.22
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1987.0,142607.086,142784.405,69767.663,73016.742,109.583,95.55,32.736,392.017,2.746,354.637,0.248,,1668.468,106.53,11.685,1.565,0.738,27.804,106.9,1276.451,670.436,606.015,8.939,75.116,71.869,78.305,61.656,58.499,64.728,16.522,14.643,18.064,7.295,6.438,7.81,24.854,14.846,1647.102,30.258,17.883,44.27,55.823,32.286,130.798,170.922,90.127,49.662,66.994,32.023,112.55,151.604,73.244,-37.288,-0.261
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1988.0,142961.723,143130.242,69926.351,73203.891,109.848,95.523,33.044,381.313,2.664,337.037,0.235,,1671.391,102.19,11.676,1.555,0.735,27.882,106.8,1290.078,677.576,612.502,9.012,75.329,72.055,78.551,61.795,58.601,64.911,16.622,14.72,18.185,7.319,6.442,7.85,23.447,14.019,1651.145,28.542,16.967,43.49,55.338,31.2,128.235,168.31,87.542,49.469,67.342,31.241,110.859,149.957,71.413,-44.225,-0.309
Estimates,Southern Europe,,925,,,39.0,Subregion,908,1989.0,143298.76,143439.818,70062.171,73377.647,110.086,95.482,33.369,341.166,2.378,282.115,0.197,,1631.307,94.621,11.372,1.508,0.714,27.989,106.7,1290.141,678.609,611.532,8.994,75.606,72.285,78.879,61.997,58.752,65.17,16.81,14.886,18.39,7.45,6.553,7.995,21.58,13.173,1612.701,26.311,15.972,43.133,55.629,30.166,126.035,166.23,85.147,49.764,68.219,30.894,109.559,148.824,69.855,-58.981,-0.411
