Variant,"Region, subregion, country or area *",Notes,Location code,ISO3 Alpha-code,ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,"Total Population, as of 1 January (thousands)","Total Population, as of 1 July (thousands)","Male Population, as of 1 July (thousands)","Female Population, as of 1 July (thousands)","Population Density, as of 1 July (persons per square km)","Population Sex Ratio, as of 1 July (males per 100 females)","Median Age, as of 1 July (years)","Natural Change, Births minus Deaths (thousands)","Rate of Natural Change (per 1,000 population)",Population Change (thousands),Population Growth Rate (percentage),Population Annual Doubling Time (years),Births (thousands),Births by women aged 15 to 19 (thousands),"Crude Birth Rate (births per 1,000 population)",Total Fertility Rate (live births per woman),Net Reproduction Rate (surviving daughters per woman),Mean Age Childbearing (years),Sex Ratio at Birth (males per 100 female births),Total Deaths (thousands),Male Deaths (thousands),Female Deaths (thousands),"Crude Death Rate (deaths per 1,000 population)","Life Expectancy at Birth, both sexes (years)",Male Life Expectancy at Birth (years),Female Life Expectancy at Birth (years),"Life Expectancy at Age 15, both sexes (years)",Male Life Expectancy at Age 15 (years),Female Life Expectancy at Age 15 (years),"Life Expectancy at Age 65, both sexes (years)",Male Life Expectancy at Age 65 (years),Female Life Expectancy at Age 65 (years),"Life Expectancy at Age 80, both sexes (years)",Male Life Expectancy at Age 80 (years),Female Life Expectancy at Age 80 (years),"Infant Deaths, under age 1 (thousands)","Infant Mortality Rate (infant deaths per 1,000 live births)",Live Births Surviving to Age 1 (thousands),"Under-Five Deaths, under age 5 (thousands)","Under-Five Mortality (deaths under age 5 per 1,000 live births)","Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)","Male Mortality before Age 40 (deaths under age 40 per 1,000 male live births)","Female Mortality before Age 40 (deaths under age 40 per 1,000 female live births)","Mortality before Age 60, both sexes (deaths under age 60 per 1,000 live births)","Male Mortality before Age 60 (deaths under age 60 per 1,000 male live births)","Female Mortality before Age 60 (deaths under age 60 per 1,000 female live births)","Mortality between Age 15 and 50, both sexes (deaths under age 50 per 1,000 alive at age 15)","Male Mortality between Age 15 and 50 (deaths under age 50 per 1,000 males alive at age 15)","Female Mortality between Age 15 and 50 (deaths under age 50 per 1,000 females alive at age 15)","Mortality between Age 15 and 60, both sexes (deaths under age 60 per 1,000 alive at age 15)","Male Mortality between Age 15 and 60 (deaths under age 60 per 1,000 males alive at age 15)","Female Mortality between Age 15 and 60 (deaths under age 60 per 1,000 females alive at age 15)",Net Number of Migrants (thousands),"Net Migration Rate (per 1,000 population)"
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1969.0,2596887.391,2629763.931,1334605.085,1295158.846,32.329,103.046,17.655,66705.478,25.36,65753.081,2.5,27.726,105395.615,13278.468,40.07,5.935,2.197,29.249,105.4,38690.137,20335.933,18354.204,14.71,52.137,50.849,53.497,49.407,48.042,50.849,11.54,10.809,12.214,5.08,4.815,5.274,11805.477,111.979,97150.753,17514.796,168.735,289.358,296.469,282.012,458.96,484.322,432.067,193.606,207.2,179.253,326.02,355.128,295.218,-952.104,-0.362
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1970.0,2662640.472,2696167.07,1368265.874,1327901.195,33.145,103.04,17.665,68262.51,25.31,67053.195,2.487,27.871,107271.999,13618.238,39.773,5.871,2.18,29.215,105.5,39009.489,20467.421,18542.068,14.463,52.444,51.196,53.755,49.618,48.297,51.008,11.625,10.901,12.292,5.138,4.873,5.333,11756.529,110.129,99011.944,17487.648,166.062,285.889,292.434,279.153,454.123,478.414,428.438,190.37,203.025,177.029,321.75,349.56,292.388,-1208.98,-0.448
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1971.0,2729693.667,2762133.764,1401649.163,1360484.602,33.956,103.026,17.709,66704.658,24.142,64880.194,2.349,29.508,106820.263,13997.619,38.661,5.666,2.109,29.127,105.5,40115.605,21351.579,18764.026,14.519,52.133,50.487,53.905,49.168,47.348,51.134,11.623,10.863,12.325,5.181,4.899,5.388,11702.238,109.334,98622.301,17537.526,165.367,291.739,305.897,276.862,461.717,494.719,425.988,200.173,223.953,174.703,331.879,370.567,290.037,-1824.062,-0.66
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1972.0,2794573.861,2827993.289,1435029.619,1392963.67,34.765,103.02,17.785,68519.985,24.222,66838.856,2.364,29.321,106848.09,14142.607,37.771,5.499,2.076,29.09,105.5,38328.105,20127.426,18200.679,13.549,53.636,52.346,54.985,50.349,48.986,51.779,11.909,11.171,12.586,5.297,5.014,5.505,11347.622,106.176,98859.51,16841.944,158.415,271.758,278.695,264.655,435.478,460.074,409.522,179.821,192.862,166.08,306.93,334.808,277.51,-1680.655,-0.594
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1973.0,2861412.717,2895245.544,1469272.883,1425972.662,35.592,103.037,17.88,69197.764,23.894,67665.655,2.337,29.66,107095.509,14348.081,36.98,5.335,2.029,29.001,105.5,37897.745,19915.088,17982.657,13.086,54.285,52.978,55.651,50.8,49.421,52.246,12.108,11.345,12.809,5.403,5.095,5.63,11151.405,104.146,99217.327,16511.783,154.803,264.732,271.556,257.755,425.223,449.604,399.529,173.978,186.716,160.558,298.205,325.681,269.234,-1531.687,-0.529
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1974.0,2929078.372,2962549.894,1503540.311,1459009.583,36.42,103.052,18.001,68498.505,23.117,66943.045,2.26,30.67,106232.738,14472.051,35.852,5.117,1.956,28.905,105.5,37734.233,19860.226,17874.007,12.735,54.731,53.389,56.137,51.102,49.686,52.588,12.247,11.45,12.98,5.483,5.146,5.732,10937.332,102.691,98511.8,16200.029,152.252,259.945,266.848,252.873,418.306,442.951,392.314,170.203,182.98,156.737,292.471,320.129,263.297,-1555.054,-0.525
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1975.0,2996021.417,3028753.32,1537161.665,1491591.654,37.233,103.055,18.137,66852.387,22.071,65463.806,2.161,32.075,104550.362,14385.137,34.516,4.88,1.874,28.869,105.5,37697.975,19922.694,17775.281,12.445,55.028,53.582,56.55,51.251,49.728,52.857,12.362,11.548,13.112,5.553,5.199,5.815,10639.786,101.33,97042.748,15804.433,149.953,257.382,265.923,248.551,414.278,440.687,386.27,169.289,184.038,153.697,289.919,319.461,258.61,-1388.264,-0.458
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1976.0,3061485.223,3094532.92,1570409.869,1524123.051,38.042,103.037,18.296,67409.924,21.778,66095.394,2.136,32.451,104823.255,14451.558,33.866,4.737,1.829,28.796,105.6,37413.331,19745.574,17667.757,12.088,55.55,54.146,57.023,51.56,50.115,53.076,12.491,11.663,13.253,5.614,5.245,5.887,10373.353,99.046,97454.532,15334.315,146.067,251.664,259.024,244.072,406.298,431.236,379.938,165.38,178.008,152.073,283.796,311.161,254.922,-1314.022,-0.425
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1977.0,3127580.617,3160565.811,1603757.783,1556808.029,38.854,103.016,18.467,67392.478,21.32,65970.389,2.087,33.213,104216.75,14171.599,32.969,4.563,1.778,28.736,105.6,36824.272,19478.491,17345.781,11.649,56.276,54.815,57.814,52.053,50.547,53.639,12.602,11.746,13.393,5.666,5.274,5.956,10130.822,97.058,97030.031,14904.941,142.58,242.171,249.69,234.404,394.14,420.053,366.705,157.158,170.3,143.312,273.538,301.91,243.56,-1421.618,-0.45
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1978.0,3193551.006,3227246.138,1637426.439,1589819.698,39.674,102.994,18.625,68806.726,21.314,67390.263,2.088,33.197,105566.764,14253.902,32.701,4.476,1.757,28.663,105.6,36760.038,19512.101,17247.937,11.387,56.744,55.2,58.377,52.295,50.693,53.99,12.666,11.787,13.483,5.699,5.285,6.006,9975.794,94.809,98447.401,14612.33,139.239,236.338,244.755,227.608,386.882,414.394,357.647,153.453,168.081,138.016,268.45,298.631,236.447,-1416.127,-0.439
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1979.0,3260941.269,3296075.047,1672106.115,1623968.933,40.52,102.964,18.746,71669.129,21.735,70267.557,2.132,32.512,108414.257,14749.358,32.879,4.444,1.758,28.555,105.7,36745.128,19543.771,17201.357,11.144,57.283,55.691,58.972,52.575,50.92,54.33,12.73,11.83,13.569,5.724,5.291,6.047,9909.841,92.015,101305.241,14406.147,135.211,229.564,238.286,220.507,378.425,406.762,348.264,149.057,164.258,133.008,262.451,293.47,229.511,-1401.168,-0.425
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1980.0,3331208.826,3367331.487,1708137.978,1659193.509,41.396,102.95,18.84,73971.91,21.958,72245.323,2.146,32.299,110850.064,15110.037,32.905,4.397,1.75,28.473,105.7,36878.154,19661.059,17217.095,10.947,57.754,56.103,59.509,52.797,51.084,54.619,12.775,11.855,13.634,5.739,5.289,6.075,9861.323,89.475,103768.509,14259.318,131.392,223.609,232.864,213.985,371.13,400.465,339.851,145.511,161.502,128.618,257.58,289.585,223.54,-1726.23,-0.512
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1981.0,3403454.149,3441141.559,1745524.204,1695617.354,42.303,102.943,18.925,76394.884,22.194,75374.82,2.19,31.651,113372.936,15754.916,32.936,4.347,1.742,28.347,105.8,36978.052,19772.253,17205.799,10.742,58.233,56.512,60.07,53.026,51.231,54.938,12.849,11.903,13.735,5.776,5.299,6.132,9799.13,86.921,106318.76,14116.391,127.454,218.088,228.126,207.632,363.894,394.385,331.327,142.47,159.63,124.321,252.858,286.126,217.412,-1019.726,-0.296
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1982.0,3478828.969,3518097.493,1784305.265,1733792.228,43.249,102.913,19.049,79450.815,22.575,78537.047,2.232,31.055,116636.394,16450.508,33.141,4.328,1.745,28.254,105.8,37185.579,19926.167,17259.412,10.566,58.689,56.914,60.585,53.231,51.381,55.206,12.907,11.938,13.815,5.803,5.304,6.175,9765.111,84.274,109579.918,14030.168,123.546,212.667,223.243,201.638,357.065,388.319,323.651,139.598,157.455,120.7,248.557,282.562,212.294,-913.348,-0.26
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1983.0,3557366.016,3595609.241,1823209.263,1772399.978,44.202,102.867,19.251,77657.13,21.597,76486.45,2.127,32.588,115154.752,16636.453,32.026,4.14,1.673,28.212,105.8,37497.622,20104.779,17392.843,10.429,58.922,57.124,60.843,53.431,51.556,55.433,12.963,11.97,13.894,5.833,5.311,6.219,9681.325,83.93,108221.993,14000.362,122.649,210.204,220.828,199.133,352.865,384.202,319.381,136.833,154.761,117.871,244.472,278.54,208.165,-1170.245,-0.325
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1984.0,3633852.466,3673254.541,1862131.881,1811122.66,45.156,102.816,19.475,79923.161,21.751,78804.149,2.145,32.315,117578.588,16869.944,31.999,4.094,1.661,28.145,105.9,37655.427,20202.164,17453.263,10.248,59.325,57.507,61.265,53.655,51.757,55.679,13.042,12.033,13.99,5.871,5.33,6.271,9606.371,82.095,110639.927,13883.714,119.786,205.792,216.517,194.621,346.775,378.121,313.31,134.098,152.137,115.029,240.169,274.197,203.933,-1118.931,-0.305
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1985.0,3712656.615,3752936.096,1902065.335,1850870.762,46.136,102.766,19.688,81820.302,21.795,80558.963,2.147,32.284,119627.819,17018.49,31.866,4.033,1.643,28.065,106.0,37807.517,20279.986,17527.531,10.071,59.742,57.921,61.683,53.885,51.985,55.908,13.127,12.099,14.092,5.911,5.35,6.323,9539.873,80.04,112725.01,13760.1,116.823,201.229,211.707,190.328,340.574,371.539,307.576,131.279,148.921,112.649,235.865,269.385,200.232,-1260.973,-0.336
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1986.0,3793215.578,3834929.144,1943350.838,1891578.306,47.144,102.737,19.881,84803.161,22.105,83427.132,2.176,31.854,122673.113,17178.433,31.976,4.006,1.64,27.989,106.2,37869.952,20323.198,17546.754,9.871,60.244,58.408,62.199,54.135,52.22,56.172,13.222,12.172,14.207,5.953,5.371,6.379,9477.775,77.679,115778.809,13602.963,113.16,195.591,205.941,184.83,333.29,364.146,300.464,128.179,145.627,109.773,231.228,264.539,195.88,-1375.615,-0.359
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1987.0,3876642.71,3919284.6,1986056.703,1933227.897,48.181,102.733,20.064,86750.85,22.126,85283.779,2.176,31.854,124759.216,16825.777,31.821,3.959,1.628,27.977,106.4,38008.366,20436.796,17571.57,9.695,60.68,58.803,62.681,54.31,52.357,56.388,13.316,12.239,14.33,5.995,5.389,6.439,9356.085,75.246,117945.858,13386.071,109.396,190.988,201.56,179.984,327.575,358.785,294.373,126.611,144.26,108.0,228.38,261.923,192.794,-1466.625,-0.374
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1988.0,3961926.489,4003988.618,2028935.414,1975053.204,49.222,102.728,20.238,85741.264,21.411,84124.258,2.101,32.991,124233.337,17087.752,31.023,3.831,1.577,27.92,106.6,38492.073,20730.583,17761.49,9.612,60.846,58.931,62.892,54.437,52.441,56.564,13.381,12.283,14.415,6.024,5.4,6.48,9293.891,74.751,117489.01,13383.359,108.693,189.513,200.365,178.212,325.203,357.001,291.355,125.263,143.42,106.119,226.398,260.593,190.104,-1616.58,-0.404
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1989.0,4046050.747,4088878.206,2071989.768,2016888.439,50.266,102.732,20.422,87434.324,21.377,85654.919,2.095,33.086,125669.173,17290.507,30.725,3.768,1.56,27.838,106.7,38234.849,20554.445,17680.404,9.348,61.436,59.555,63.436,54.739,52.795,56.801,13.485,12.384,14.518,6.06,5.431,6.518,9091.244,72.523,119030.053,13014.758,104.653,182.589,192.485,172.293,316.603,347.309,284.009,121.137,137.884,103.524,220.864,253.603,186.222,-1779.125,-0.435
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1990.0,4131705.666,4174686.539,2115607.752,2059078.787,51.321,102.745,20.622,88491.746,21.188,85961.746,2.059,33.664,127101.09,17234.535,30.433,3.712,1.54,27.757,107.0,38609.344,20763.656,17845.688,9.245,61.696,59.803,63.709,54.843,52.891,56.913,13.544,12.45,14.568,6.076,5.455,6.525,9004.914,70.995,120513.43,12883.376,102.431,179.95,190.024,169.454,313.197,344.139,280.338,120.164,137.159,102.297,219.194,252.101,184.371,-2529.8,-0.606
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1991.0,4217667.412,4258120.459,2158059.505,2100060.954,52.346,102.762,20.847,83527.969,19.617,80906.095,1.9,36.481,122449.336,17405.32,28.758,3.485,1.446,27.602,107.0,38921.367,20836.92,18084.447,9.141,61.8,59.983,63.72,54.956,53.086,56.925,13.593,12.54,14.572,6.083,5.492,6.507,8765.728,71.108,116103.489,12652.661,102.253,179.252,188.548,169.578,311.441,341.035,280.098,118.892,134.829,102.175,217.253,248.679,184.083,-2621.39,-0.616
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1992.0,4298573.507,4338343.477,2198815.695,2139527.782,53.333,102.771,21.084,82392.796,18.988,79539.94,1.833,37.815,121232.207,17199.681,27.938,3.38,1.406,27.55,107.1,38839.411,20835.826,18003.585,8.95,62.141,60.289,64.1,55.167,53.255,57.182,13.729,12.659,14.725,6.153,5.55,6.585,8526.114,70.216,115032.014,12308.107,100.55,176.516,186.011,166.623,306.891,336.869,275.116,117.319,133.728,100.108,214.155,246.013,180.502,-2852.489,-0.657
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1993.0,4378113.447,4417438.038,2238887.921,2178550.118,54.305,102.77,21.323,81818.147,18.515,78649.183,1.78,38.941,120644.381,17090.179,27.302,3.303,1.377,27.523,107.2,38826.234,20865.39,17960.844,8.787,62.477,60.595,64.468,55.344,53.4,57.394,13.848,12.757,14.865,6.219,5.602,6.662,8299.565,68.756,114597.938,11949.985,98.368,173.582,183.112,163.646,302.669,332.882,270.642,116.037,132.652,98.622,211.73,243.801,177.85,-3168.69,-0.717
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1994.0,4456762.63,4495743.171,2278596.827,2217146.344,55.268,102.772,21.565,80898.309,17.989,77961.082,1.734,39.974,120376.039,17001.05,26.768,3.239,1.351,27.462,107.4,39477.73,21179.284,18298.446,8.779,62.502,60.647,64.461,55.227,53.301,57.253,13.906,12.849,14.886,6.245,5.659,6.663,8133.873,67.582,114440.512,11677.745,96.615,174.429,184.124,164.313,304.23,334.288,272.374,119.602,136.583,101.814,215.16,247.182,181.333,-2936.743,-0.653
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1995.0,4534723.712,4573736.543,2318151.633,2255584.91,56.226,102.774,21.807,81046.49,17.714,78025.661,1.706,40.63,120213.02,17019.316,26.275,3.179,1.331,27.384,107.5,39166.53,20996.304,18170.226,8.561,63.025,61.191,64.957,55.65,53.749,57.645,14.027,12.962,15.014,6.307,5.715,6.731,7971.011,66.348,114390.718,11422.842,94.912,168.508,177.325,159.308,295.62,324.927,264.62,113.237,129.306,96.45,207.395,238.53,174.579,-3020.595,-0.66
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1996.0,4612749.373,4651324.798,2357487.848,2293836.951,57.18,102.775,22.046,80170.008,17.231,77150.851,1.659,41.781,119677.265,16844.942,25.722,3.119,1.308,27.361,107.5,39507.257,21145.315,18361.942,8.491,63.23,61.422,65.129,55.726,53.853,57.688,14.088,13.048,15.049,6.336,5.77,6.74,7788.715,65.067,113977.07,11151.909,93.078,166.734,175.373,157.72,293.291,322.269,262.668,112.922,128.858,96.291,206.537,237.313,174.127,-3019.29,-0.649
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1997.0,4689900.224,4728299.811,2396613.578,2331686.233,58.126,102.785,22.283,79785.837,16.869,76799.174,1.624,42.681,119363.435,16802.676,25.237,3.068,1.291,27.367,107.6,39577.598,21213.24,18364.358,8.368,63.568,61.738,65.492,55.919,54.022,57.906,14.21,13.165,15.176,6.399,5.836,6.801,7591.226,63.6,113777.907,10857.022,90.897,163.955,172.691,154.847,289.027,318.284,258.133,111.518,127.647,94.697,203.906,234.938,171.246,-2986.065,-0.631
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1998.0,4766699.398,4805043.874,2435639.484,2369404.39,59.07,102.795,22.517,79233.06,16.486,76688.953,1.596,43.43,119112.464,16971.86,24.783,3.02,1.272,27.343,107.6,39879.404,21447.884,18431.52,8.297,63.794,61.909,65.78,56.05,54.093,58.104,14.344,13.277,15.334,6.477,5.904,6.889,7427.265,62.358,113620.966,10641.414,89.301,162.985,172.256,153.317,286.831,316.847,255.135,111.555,128.422,93.954,202.835,234.675,169.315,-2544.039,-0.529
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,1999.0,4843388.351,4881764.254,2474618.681,2407145.573,60.013,102.803,22.742,79491.274,16.279,76751.806,1.572,44.093,119284.783,16987.899,24.428,2.983,1.263,27.363,107.6,39793.509,21340.813,18452.696,8.149,64.264,62.42,66.198,56.261,54.366,58.242,14.427,13.417,15.358,6.498,5.981,6.868,7190.122,60.33,113929.738,10228.887,85.903,157.823,166.914,148.345,280.263,309.843,249.094,109.174,125.527,92.13,199.159,230.293,166.459,-2739.129,-0.561
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,2000.0,4920140.157,4959047.717,2513955.55,2445092.167,60.963,102.816,22.957,80856.219,16.298,77815.12,1.569,44.178,120765.735,17035.398,24.343,2.978,1.265,27.378,107.7,39909.516,21437.929,18471.587,8.045,64.671,62.815,66.619,56.45,54.544,58.443,14.518,13.472,15.489,6.545,6.001,6.939,7023.615,58.31,115491.372,9936.651,82.881,153.536,162.04,144.678,274.845,304.198,243.982,107.419,123.137,91.059,196.175,226.988,163.88,-3040.834,-0.613
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,2001.0,4997955.277,5037067.494,2553602.638,2483464.856,61.922,102.824,23.165,80819.478,16.041,78224.434,1.553,44.633,120735.654,17186.8,23.964,2.934,1.252,27.377,107.6,39916.176,21571.812,18344.364,7.923,65.084,63.137,67.138,56.678,54.68,58.78,14.68,13.553,15.735,6.649,6.042,7.097,6828.924,56.607,115587.766,9625.559,80.152,150.09,158.703,141.115,269.874,300.008,238.198,106.266,122.21,89.664,193.315,224.862,160.26,-2594.809,-0.515
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,2002.0,5076179.711,5114944.229,2593064.106,2521880.124,62.88,102.823,23.368,80749.776,15.782,77529.036,1.516,45.722,120843.153,16935.358,23.618,2.895,1.24,27.398,107.6,40093.377,21676.969,18416.408,7.836,65.455,63.497,67.518,56.854,54.847,58.963,14.76,13.622,15.827,6.687,6.07,7.144,6624.167,54.83,115822.967,9310.4,77.347,146.422,154.917,137.57,264.693,294.752,233.144,104.873,120.636,88.462,190.284,221.681,157.431,-3220.383,-0.629
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,2003.0,5153708.747,5192397.416,2632295.865,2560101.551,63.832,102.82,23.578,80685.622,15.535,77377.337,1.49,46.52,120977.185,16676.538,23.292,2.857,1.229,27.403,107.6,40291.563,21823.635,18467.928,7.757,65.826,63.832,67.93,57.006,54.971,59.147,14.825,13.669,15.912,6.707,6.082,7.172,6398.989,52.897,116099.068,8966.264,74.342,142.721,151.328,133.736,259.492,289.917,227.573,103.778,119.608,87.294,187.524,219.157,154.453,-3308.18,-0.637
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,2004.0,5231086.084,5269925.162,2671538.436,2598386.725,64.785,102.815,23.8,81067.163,15.377,77678.155,1.474,47.025,121769.877,16036.816,23.098,2.837,1.223,27.457,107.6,40702.714,22057.214,18645.5,7.721,66.102,64.096,68.218,57.116,55.077,59.258,14.891,13.72,15.993,6.744,6.104,7.221,6212.143,51.062,117001.436,8703.733,71.816,140.227,148.83,131.229,255.893,286.156,224.173,103.377,118.972,87.136,185.772,217.086,153.083,-3388.808,-0.643
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,2005.0,5308764.239,5347938.202,2711053.828,2636884.374,65.744,102.813,24.032,81583.182,15.25,78347.925,1.465,47.314,122306.401,15159.964,22.862,2.812,1.218,27.551,107.6,40723.219,22123.055,18600.164,7.612,66.565,64.511,68.735,57.353,55.272,59.541,14.972,13.781,16.094,6.78,6.128,7.268,6003.376,49.112,117670.645,8368.408,68.766,135.395,144.21,126.16,248.983,279.857,216.616,100.905,116.82,84.318,181.363,213.184,148.147,-3234.951,-0.605
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,2006.0,5387112.164,5426598.401,2750999.955,2675598.447,66.711,102.818,24.27,82332.513,15.167,78972.475,1.455,47.639,123129.65,14793.189,22.682,2.793,1.216,27.616,107.5,40797.137,22209.811,18587.326,7.515,67.007,64.908,69.226,57.572,55.455,59.799,15.06,13.859,16.194,6.824,6.167,7.316,5807.582,47.212,118613.86,8055.073,65.832,130.832,139.958,121.249,242.756,274.256,209.713,98.797,115.054,81.837,177.652,209.975,143.905,-3359.821,-0.619
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,2007.0,5466084.639,5505764.876,2791268.46,2714496.416,67.684,102.828,24.518,83325.534,15.128,79360.473,1.441,48.102,124510.64,14753.459,22.605,2.784,1.216,27.637,107.5,41185.106,22466.126,18718.98,7.477,67.333,65.195,69.597,57.695,55.542,59.964,15.098,13.877,16.253,6.838,6.17,7.339,5644.556,45.419,120090.947,7792.253,63.136,127.126,136.382,117.39,238.2,270.246,204.587,97.461,113.926,80.271,175.384,208.196,141.131,-3965.026,-0.72
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,2008.0,5545445.112,5585716.002,2831865.806,2753850.195,68.667,102.833,24.766,84141.052,15.058,80541.779,1.442,48.068,125869.245,14988.988,22.525,2.776,1.216,27.655,107.5,41728.193,22744.024,18984.169,7.467,67.578,65.443,69.836,57.784,55.637,60.043,15.148,13.929,16.297,6.869,6.207,7.365,5498.58,43.762,121540.388,7581.474,60.832,124.594,133.668,115.035,235.278,267.269,201.756,96.834,113.078,79.873,174.246,206.951,140.144,-3599.244,-0.644
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,2009.0,5625986.891,5667090.48,2873050.339,2794040.142,69.667,102.828,25.01,85271.148,15.042,82207.179,1.451,47.77,126999.792,14623.418,22.403,2.765,1.217,27.68,107.5,41728.644,22798.23,18930.414,7.361,68.062,65.878,70.372,58.04,55.851,60.344,15.246,14.019,16.403,6.921,6.257,7.418,5329.692,42.034,122779.186,7302.696,58.063,119.538,128.864,109.696,228.476,261.192,194.181,93.841,110.436,76.496,170.042,203.372,135.28,-3063.941,-0.54
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,2010.0,5708194.07,5749583.247,2914657.179,2834926.068,70.681,102.812,25.248,85512.38,14.869,82778.354,1.44,48.135,127535.921,14555.737,22.176,2.741,1.21,27.661,107.4,42023.541,22959.205,19064.336,7.307,68.397,66.206,70.712,58.228,56.032,60.538,15.34,14.11,16.496,6.975,6.311,7.471,5179.281,40.647,123417.273,7088.652,56.009,116.402,125.597,106.691,224.354,256.999,190.162,91.792,108.201,74.631,167.611,200.848,132.968,-2733.745,-0.475
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,2011.0,5790972.424,5832464.195,2956398.135,2876066.059,71.7,102.793,25.491,86067.771,14.752,82983.541,1.423,48.71,128205.979,14390.668,21.975,2.724,1.208,27.659,107.3,42138.208,23049.475,19088.733,7.223,68.82,66.599,71.165,58.465,56.246,60.795,15.446,14.21,16.606,7.036,6.366,7.536,5017.61,39.174,124192.924,6841.42,53.719,112.097,121.491,102.165,219.009,251.825,184.623,88.941,105.392,71.716,164.439,197.716,129.747,-3084.047,-0.529
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,2012.0,5873955.965,5916328.1,2998650.229,2917677.871,72.731,102.775,25.739,87847.005,14.842,84744.271,1.432,48.404,130222.323,14311.984,22.002,2.74,1.22,27.668,107.3,42375.318,23229.081,19146.237,7.16,69.201,66.942,71.587,58.68,56.428,61.046,15.576,14.315,16.76,7.121,6.427,7.639,4881.583,37.567,126290.727,6640.491,51.493,108.688,118.244,98.571,214.802,247.636,180.381,86.995,103.463,69.731,162.18,195.365,127.568,-3102.536,-0.524
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,2013.0,5958700.236,6000773.757,3041155.76,2959617.998,73.769,102.755,25.994,87024.743,14.499,84147.042,1.402,49.44,129618.886,14264.842,21.596,2.705,1.208,27.677,107.1,42594.143,23370.147,19223.996,7.097,69.555,67.269,71.966,58.905,56.634,61.288,15.707,14.434,16.902,7.204,6.498,7.73,4731.555,36.487,125800.801,6432.812,49.84,105.528,115.276,95.195,210.883,243.574,176.588,85.006,101.476,67.718,159.789,192.699,125.448,-2877.625,-0.479
Estimates,Less developed regions,e,902,,,515.0,Development Group,1803,2014.0,6042847.278,6084974.895,3083536.697,3001438.197,74.805,102.735,26.259,87027.186,14.299,84255.233,1.385,50.047,129835.49,14182.222,21.332,2.692,1.206,27.744,107.0,42808.304,23439.855,19368.449,7.033,69.924,67.659,72.306,59.136,56.891,61.482,15.844,14.571,17.033,7.288,6.577,7.817,4571.511,35.218,126128.746,6212.342,48.008,102.36,111.905,92.234,206.767,238.473,173.526,83.133,99.076,66.39,157.31,189.105,124.152,-2771.954,-0.455
