Variant,"Region, subregion, country or area *",Notes,Location code,ISO3 Alpha-code,ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,"Total Population, as of 1 January (thousands)","Total Population, as of 1 July (thousands)","Male Population, as of 1 July (thousands)","Female Population, as of 1 July (thousands)","Population Density, as of 1 July (persons per square km)","Population Sex Ratio, as of 1 July (males per 100 females)","Median Age, as of 1 July (years)","Natural Change, Births minus Deaths (thousands)","Rate of Natural Change (per 1,000 population)",Population Change (thousands),Population Growth Rate (percentage),Population Annual Doubling Time (years),Births (thousands),Births by women aged 15 to 19 (thousands),"Crude Birth Rate (births per 1,000 population)",Total Fertility Rate (live births per woman),Net Reproduction Rate (surviving daughters per woman),Mean Age Childbearing (years),Sex Ratio at Birth (males per 100 female births),Total Deaths (thousands),Male Deaths (thousands),Female Deaths (thousands),"Crude Death Rate (deaths per 1,000 population)","Life Expectancy at Birth, both sexes (years)",Male Life Expectancy at Birth (years),Female Life Expectancy at Birth (years),"Life Expectancy at Age 15, both sexes (years)",Male Life Expectancy at Age 15 (years),Female Life Expectancy at Age 15 (years),"Life Expectancy at Age 65, both sexes (years)",Male Life Expectancy at Age 65 (years),Female Life Expectancy at Age 65 (years),"Life Expectancy at Age 80, both sexes (years)",Male Life Expectancy at Age 80 (years),Female Life Expectancy at Age 80 (years),"Infant Deaths, under age 1 (thousands)","Infant Mortality Rate (infant deaths per 1,000 live births)",Live Births Surviving to Age 1 (thousands),"Under-Five Deaths, under age 5 (thousands)","Under-Five Mortality (deaths under age 5 per 1,000 live births)","Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)","Male Mortality before Age 40 (deaths under age 40 per 1,000 male live births)","Female Mortality before Age 40 (deaths under age 40 per 1,000 female live births)","Mortality before Age 60, both sexes (deaths under age 60 per 1,000 live births)","Male Mortality before Age 60 (deaths under age 60 per 1,000 male live births)","Female Mortality before Age 60 (deaths under age 60 per 1,000 female live births)","Mortality between Age 15 and 50, both sexes (deaths under age 50 per 1,000 alive at age 15)","Male Mortality between Age 15 and 50 (deaths under age 50 per 1,000 males alive at age 15)","Female Mortality between Age 15 and 50 (deaths under age 50 per 1,000 females alive at age 15)","Mortality between Age 15 and 60, both sexes (deaths under age 60 per 1,000 alive at age 15)","Male Mortality between Age 15 and 60 (deaths under age 60 per 1,000 males alive at age 15)","Female Mortality between Age 15 and 60 (deaths under age 60 per 1,000 females alive at age 15)",Net Number of Migrants (thousands),"Net Migration Rate (per 1,000 population)"
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1955.0,542995.83,549189.186,283660.612,265528.574,53.16,106.829,19.558,12471.412,22.704,12386.712,2.256,30.725,24462.217,4002.663,44.532,6.037,1.847,28.439,105.2,11990.805,6067.882,5922.923,21.828,43.129,43.68,42.539,45.814,45.978,45.647,11.013,10.788,11.251,4.765,4.672,4.854,4282.232,176.043,21462.751,6422.439,269.183,418.304,402.248,435.328,584.367,580.275,588.809,266.076,257.097,275.61,406.302,407.213,405.242,-84.712,-0.154
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1956.0,555382.542,561781.782,290195.007,271586.774,54.379,106.852,19.472,12891.824,22.943,12798.479,2.278,30.428,24946.857,4043.939,44.396,6.049,1.869,28.441,105.2,12055.033,6105.064,5949.969,21.453,43.565,44.092,42.999,45.978,46.117,45.84,11.044,10.815,11.287,4.782,4.69,4.872,4291.874,172.986,21940.927,6433.35,264.01,412.061,396.257,428.83,578.702,575.081,582.647,262.804,254.275,271.861,402.791,404.291,401.09,-93.324,-0.166
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1957.0,568181.021,574768.579,296930.52,277838.058,55.636,106.872,19.386,13318.681,23.165,13175.116,2.292,30.242,25442.601,4083.898,44.253,6.063,1.89,28.434,105.2,12123.92,6140.025,5983.895,21.088,43.986,44.508,43.425,46.13,46.26,46.002,11.058,10.831,11.3,4.796,4.71,4.882,4299.194,169.912,22431.268,6437.312,258.855,405.774,389.931,422.578,573.275,569.847,577.002,259.421,251.036,268.321,399.557,401.332,397.538,-143.57,-0.25
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1958.0,581356.137,587995.919,303789.464,284206.455,56.917,106.89,19.293,13725.167,23.33,13279.563,2.259,30.684,25899.317,4113.571,44.024,6.071,1.911,28.435,105.2,12174.15,6170.11,6004.04,20.694,44.435,44.932,43.902,46.318,46.432,46.208,11.084,10.854,11.328,4.817,4.731,4.901,4302.762,166.96,22887.045,6433.568,253.795,399.109,383.519,415.653,567.21,564.214,570.462,255.419,247.288,264.041,395.521,397.683,393.055,-445.607,-0.757
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1959.0,594635.7,601721.958,310901.269,290820.688,58.245,106.905,19.187,14152.106,23.517,14172.515,2.355,29.433,26332.636,4147.847,43.757,6.08,1.934,28.431,105.2,12180.53,6174.313,6006.217,20.24,44.963,45.449,44.441,46.567,46.678,46.459,11.133,10.902,11.379,4.843,4.757,4.929,4299.448,164.038,23323.072,6413.592,248.547,391.576,376.078,408.028,559.741,556.823,562.903,250.584,242.427,259.226,390.099,392.232,387.652,20.458,0.034
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1960.0,608808.215,616223.4,318407.967,297815.433,59.649,106.915,19.065,14634.536,23.749,14830.371,2.407,28.797,26902.638,4202.754,43.657,6.111,1.958,28.44,105.3,12268.102,6218.051,6050.051,19.908,45.335,45.819,44.816,46.7,46.814,46.589,11.186,10.954,11.434,4.866,4.778,4.953,4318.874,161.495,23875.125,6426.925,244.167,386.728,371.292,403.111,554.923,551.885,558.21,248.581,240.302,257.342,387.303,389.202,385.107,195.844,0.318
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1961.0,623638.586,631266.265,326193.048,305073.216,61.105,106.923,18.925,15056.653,23.852,15255.357,2.417,28.678,27428.862,4296.887,43.451,6.126,1.975,28.441,105.3,12372.209,6269.882,6102.327,19.599,45.666,46.148,45.147,46.778,46.897,46.66,11.26,11.023,11.514,4.889,4.795,4.984,4336.164,158.934,24390.741,6439.667,239.846,383.015,367.658,399.312,551.119,547.803,554.71,248.458,239.921,257.482,385.907,387.351,384.217,198.696,0.315
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1962.0,638893.943,646759.636,334211.527,312548.109,62.605,106.931,18.772,15498.823,23.964,15731.386,2.432,28.501,27963.353,4377.4,43.237,6.141,1.993,28.448,105.3,12464.53,6314.101,6150.429,19.273,46.022,46.509,45.499,46.884,47.012,46.757,11.353,11.111,11.611,4.916,4.815,5.019,4353.244,156.503,24913.115,6451.837,235.624,379.202,363.899,395.437,546.798,543.063,550.85,248.106,239.256,257.446,383.894,384.738,382.872,232.567,0.36
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1963.0,654625.329,662676.561,342449.735,320226.827,64.146,106.94,18.613,15907.04,24.004,16102.465,2.43,28.525,28467.045,4447.482,42.958,6.145,2.006,28.464,105.3,12560.005,6363.194,6196.811,18.954,46.374,46.85,45.861,47.034,47.159,46.91,11.45,11.198,11.718,4.947,4.834,5.061,4372.184,154.327,25404.75,6472.892,231.95,375.34,360.299,391.304,542.183,538.237,546.476,246.812,237.828,256.282,380.989,381.439,380.412,195.438,0.295
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1964.0,670727.794,678987.163,350891.014,328096.149,65.725,106.948,18.454,16337.09,24.061,16518.738,2.433,28.489,28979.486,4551.882,42.68,6.145,2.02,28.476,105.3,12642.396,6406.586,6235.81,18.619,46.766,47.225,46.271,47.204,47.313,47.098,11.516,11.257,11.791,4.966,4.848,5.086,4387.714,152.141,25905.981,6485.299,228.159,370.383,355.597,386.082,536.832,533.002,541.014,244.381,235.588,253.641,377.488,378.035,376.822,181.604,0.267
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1965.0,687246.532,695394.351,359379.706,336014.644,67.313,106.954,18.314,16048.93,23.082,16295.638,2.343,29.584,29390.434,4751.006,42.269,6.108,1.979,28.441,105.3,13341.504,6771.59,6569.914,19.187,45.925,46.346,45.47,46.867,46.942,46.797,11.357,11.096,11.634,4.927,4.809,5.045,4554.077,155.325,26207.364,6822.466,235.345,380.505,366.298,395.61,548.535,545.609,551.762,248.503,240.475,256.936,384.843,386.382,383.105,246.687,0.355
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1966.0,703542.17,711763.6,367846.252,343917.348,68.897,106.958,18.196,16437.267,23.091,16442.859,2.31,30.006,29771.141,4951.503,41.823,6.054,1.984,28.397,105.4,13333.874,6773.776,6560.098,18.732,46.471,46.856,46.056,47.188,47.232,47.151,11.353,11.096,11.625,4.937,4.829,5.044,4541.778,153.065,26593.472,6785.414,231.158,371.661,357.79,386.417,539.988,537.894,542.32,240.857,233.515,248.545,377.66,380.123,374.91,5.593,0.008
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1967.0,719985.029,728419.402,376457.819,351961.583,70.51,106.96,18.085,16826.165,23.098,16868.747,2.316,29.929,30241.307,5210.373,41.513,6.01,1.987,28.347,105.4,13415.142,6818.646,6596.496,18.415,46.868,47.229,46.478,47.448,47.483,47.422,11.306,11.061,11.563,4.939,4.849,5.026,4553.978,151.211,27052.26,6789.023,228.024,364.332,350.603,378.941,533.417,531.959,535.058,233.427,226.408,240.753,371.653,374.719,368.232,42.643,0.059
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1968.0,736853.776,745672.894,385378.822,360294.073,72.18,106.962,18.02,17702.278,23.736,17638.236,2.366,29.296,30661.866,5412.966,41.113,5.951,2.019,28.327,105.4,12959.588,6576.811,6382.777,17.377,48.295,48.674,47.886,48.167,48.238,48.101,11.419,11.199,11.651,5.0,4.936,5.061,4422.37,144.904,27563.591,6501.034,215.902,343.809,329.584,358.92,511.99,510.164,514.008,218.932,211.268,226.937,355.637,358.082,352.881,-64.035,-0.086
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1969.0,754492.012,763419.253,394559.138,368860.115,73.897,106.967,18.002,18061.19,23.652,17854.482,2.339,29.634,31094.108,5583.428,40.72,5.888,2.014,28.319,105.4,13032.918,6614.717,6418.201,17.068,48.716,49.085,48.318,48.461,48.529,48.398,11.407,11.197,11.627,5.036,4.988,5.08,4434.028,143.125,27990.547,6510.451,212.879,336.402,322.143,351.55,504.869,503.407,506.483,211.133,203.601,218.991,349.013,351.811,345.856,-206.749,-0.271
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1970.0,772346.494,781336.402,403844.658,377491.744,75.632,106.981,18.002,18203.1,23.292,17979.816,2.301,30.124,31622.395,5731.522,40.462,5.837,1.984,28.303,105.5,13419.295,6786.735,6632.56,17.17,48.497,48.965,47.992,48.478,48.672,48.278,11.408,11.228,11.598,5.103,5.074,5.131,4495.845,142.776,28473.504,6651.059,213.859,339.017,323.516,355.437,507.631,503.917,511.647,209.664,199.738,220.07,349.091,348.994,349.079,-223.262,-0.286
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1971.0,790326.31,798662.847,412677.48,385985.367,77.309,106.915,18.005,17300.02,21.65,16673.074,2.088,33.197,32232.524,5983.488,40.337,5.783,1.938,28.235,105.5,14932.504,7902.968,7029.536,18.687,46.088,45.254,47.04,46.024,44.523,47.75,11.053,10.759,11.365,5.092,5.034,5.148,4652.11,144.949,28973.936,7010.346,221.052,375.854,385.291,365.806,553.697,577.875,526.101,257.419,284.782,226.561,402.405,438.774,360.403,-626.98,-0.785
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1972.0,806999.384,816521.004,421783.423,394737.58,79.038,106.852,18.02,19520.773,23.897,19043.24,2.332,29.723,32731.593,6172.897,40.069,5.71,1.984,28.163,105.6,13210.82,6692.449,6518.371,16.172,49.89,50.286,49.462,49.307,49.402,49.213,11.751,11.54,11.971,5.371,5.326,5.414,4491.9,137.979,29581.663,6559.432,204.413,321.108,306.504,336.597,486.947,484.534,489.557,196.304,188.1,204.885,332.831,334.469,330.923,-477.507,-0.585
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1973.0,826042.624,835859.065,431815.052,404044.014,80.909,106.873,18.055,20067.104,23.999,19632.882,2.349,29.508,33304.299,6376.774,39.829,5.64,1.971,28.093,105.7,13237.195,6708.155,6529.04,15.83,50.376,50.761,49.959,49.636,49.716,49.555,11.966,11.734,12.209,5.526,5.461,5.589,4504.971,135.927,30146.868,6563.549,200.924,316.141,301.718,331.457,480.145,477.512,482.989,192.618,184.377,201.262,327.229,328.578,325.639,-434.264,-0.519
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1974.0,845675.506,855703.063,442110.714,413592.349,82.83,106.895,18.102,20600.921,24.064,20055.113,2.344,29.571,33848.685,6464.196,39.539,5.575,1.96,28.093,105.8,13247.764,6717.894,6529.87,15.475,50.891,51.257,50.493,49.946,50.005,49.887,12.174,11.918,12.441,5.67,5.582,5.757,4500.391,133.572,30695.29,6540.276,196.859,310.83,296.64,325.919,473.136,470.455,476.032,189.329,181.152,197.93,321.972,323.221,320.495,-545.786,-0.638
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1975.0,865730.619,875864.759,452551.716,423313.043,84.782,106.907,18.165,20979.004,23.941,20268.28,2.314,29.955,34171.75,6470.539,38.996,5.47,1.94,28.076,105.9,13192.746,6704.764,6487.982,15.055,51.502,51.807,51.169,50.297,50.302,50.297,12.352,12.066,12.651,5.785,5.676,5.894,4456.244,130.76,31055.419,6465.106,192.056,303.758,290.248,318.16,464.486,462.609,466.523,184.736,177.154,192.732,315.538,317.542,313.247,-710.729,-0.811
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1976.0,885998.899,896234.262,463064.128,433170.134,86.754,106.901,18.241,21622.147,24.107,20470.727,2.284,30.348,34830.821,6535.517,38.833,5.419,1.937,28.092,106.0,13208.674,6729.795,6478.879,14.726,52.029,52.264,51.773,50.563,50.5,50.639,12.44,12.134,12.76,5.838,5.716,5.96,4435.353,128.052,31720.258,6413.081,187.501,296.907,284.167,310.521,456.846,456.302,457.452,180.394,173.859,187.3,310.186,313.638,306.32,-1151.441,-1.284
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1977.0,906469.626,917194.746,473861.629,443333.117,88.783,106.886,18.322,21906.378,23.877,21450.24,2.339,29.634,35131.309,6295.236,38.291,5.321,1.919,28.126,106.1,13224.931,6771.641,6453.29,14.414,52.521,52.623,52.411,50.793,50.58,51.035,12.462,12.106,12.837,5.842,5.692,5.992,4389.348,125.255,32062.661,6333.274,182.857,289.82,278.329,302.142,449.415,451.588,447.084,175.712,171.354,180.326,305.021,311.671,297.66,-456.094,-0.497
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1978.0,927919.866,938844.913,484993.723,453851.19,90.878,106.862,18.41,22360.382,23.808,21850.094,2.327,29.787,35625.723,6390.293,37.932,5.227,1.903,28.065,106.1,13265.341,6821.008,6444.333,14.124,52.98,52.964,53.001,50.947,50.596,51.344,12.424,12.032,12.838,5.808,5.639,5.976,4339.475,122.307,32587.444,6245.414,178.003,282.616,272.268,293.745,442.456,447.298,437.221,171.568,169.417,173.853,300.858,310.701,289.987,-510.253,-0.543
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1979.0,949769.96,961100.211,496401.492,464698.72,93.033,106.822,18.497,23154.766,24.081,22660.503,2.358,29.396,36433.683,6802.297,37.892,5.164,1.902,27.922,106.1,13278.917,6865.321,6413.596,13.811,53.538,53.374,53.727,51.164,50.636,51.763,12.379,11.933,12.852,5.76,5.561,5.957,4310.067,119.098,33408.244,6163.472,172.613,273.904,264.976,283.542,433.574,441.652,424.792,166.108,166.687,165.493,295.033,308.758,279.869,-494.285,-0.514
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1980.0,972430.463,984233.65,508230.644,476003.007,95.272,106.77,18.587,23936.137,24.311,23606.374,2.399,28.893,37257.993,6945.795,37.842,5.126,1.906,27.913,106.2,13321.856,6924.963,6396.893,13.531,54.057,53.746,54.412,51.351,50.666,52.128,12.334,11.843,12.857,5.712,5.49,5.932,4292.602,116.009,34244.562,6101.101,167.453,265.973,258.657,273.907,425.263,436.321,413.202,161.442,164.527,158.148,289.754,306.822,270.876,-329.75,-0.335
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1981.0,996036.837,1008284.011,520595.156,487688.855,97.6,106.747,18.685,24656.855,24.449,24494.348,2.429,28.536,38038.369,7221.134,37.717,5.058,1.899,27.79,106.2,13381.514,7001.527,6379.987,13.268,54.525,54.038,55.08,51.493,50.608,52.503,12.31,11.766,12.894,5.683,5.431,5.933,4268.907,112.962,35040.618,6036.811,162.367,259.37,254.35,264.871,417.957,432.47,402.06,158.313,164.846,151.292,285.534,306.609,262.165,-162.534,-0.161
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1982.0,1020531.185,1033039.58,533299.451,499740.129,99.996,106.715,18.77,25264.129,24.45,25016.79,2.422,28.619,38652.68,7308.744,37.407,4.985,1.89,27.754,106.1,13388.551,7031.61,6356.941,12.957,55.053,54.461,55.728,51.727,50.733,52.861,12.312,11.72,12.95,5.673,5.392,5.954,4231.14,110.054,35682.516,5964.211,157.589,252.106,248.245,256.374,409.269,425.47,391.513,153.815,161.866,145.147,279.477,302.332,254.132,-247.307,-0.239
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1983.0,1045547.975,1058411.106,546221.113,512189.993,102.452,106.644,18.836,25867.879,24.436,25726.263,2.431,28.513,39228.999,7328.14,37.058,4.921,1.881,27.757,106.1,13361.12,7032.869,6328.251,12.622,55.621,54.956,56.379,52.018,50.958,53.231,12.343,11.703,13.034,5.682,5.369,5.993,4190.937,107.316,36287.801,5892.93,153.053,244.604,241.366,248.206,399.795,416.831,381.161,148.691,157.362,139.355,272.414,296.002,246.312,-141.559,-0.134
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1984.0,1071274.238,1084405.46,559453.373,524952.087,104.968,106.572,18.891,26546.427,24.474,26262.444,2.422,28.619,39914.936,7433.774,36.799,4.867,1.873,27.716,106.2,13368.509,7043.519,6324.99,12.325,56.125,55.418,56.931,52.294,51.188,53.557,12.383,11.694,13.128,5.699,5.352,6.043,4164.208,104.855,36989.59,5845.237,149.16,238.078,234.922,241.586,391.393,408.683,372.542,144.056,152.807,134.639,265.987,289.774,239.749,-284.023,-0.262
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1985.0,1097536.682,1110857.789,572901.185,537956.604,107.529,106.496,18.948,26954.053,24.259,26642.214,2.398,28.905,40329.125,7495.065,36.297,4.782,1.853,27.642,106.1,13375.072,7051.534,6323.538,12.038,56.585,55.843,57.431,52.511,51.372,53.812,12.434,11.696,13.231,5.723,5.337,6.101,4118.377,102.411,37441.125,5772.697,145.224,232.529,229.451,235.945,384.195,401.462,365.44,140.861,149.458,131.613,261.085,284.703,235.129,-311.817,-0.281
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1986.0,1124178.896,1137631.372,586492.001,551139.371,110.12,106.414,19.008,27698.819,24.337,26904.952,2.365,29.309,41011.212,7610.377,36.033,4.726,1.845,27.553,106.2,13312.393,7005.73,6306.663,11.696,57.174,56.451,57.996,52.782,51.668,54.051,12.485,11.72,13.31,5.736,5.325,6.135,4067.124,99.677,38151.496,5668.872,140.505,224.989,221.215,229.133,375.061,391.391,357.438,136.427,143.9,128.401,255.08,277.51,230.569,-793.922,-0.698
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1987.0,1151083.848,1164642.255,600190.493,564451.763,112.735,106.332,19.077,27770.088,23.837,27116.815,2.328,29.774,41075.164,7112.102,35.258,4.626,1.815,27.626,106.4,13305.076,7013.77,6291.306,11.421,57.594,56.814,58.481,52.923,51.752,54.257,12.524,11.709,13.403,5.745,5.296,6.179,3991.597,97.228,38280.813,5553.837,136.485,219.748,216.181,223.657,369.231,386.214,350.949,134.388,142.075,126.112,252.201,275.228,227.107,-653.209,-0.561
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1988.0,1178200.663,1192044.753,614079.627,577965.126,115.388,106.249,19.156,28046.254,23.523,27688.18,2.323,29.838,41304.919,7435.638,34.644,4.522,1.787,27.5,106.4,13258.665,7005.145,6253.52,11.121,58.063,57.214,59.029,53.093,51.87,54.486,12.561,11.704,13.486,5.749,5.265,6.211,3905.027,94.714,38567.192,5419.037,132.307,213.657,210.455,217.166,362.596,380.475,343.387,131.627,139.485,123.147,248.738,272.419,223.004,-358.057,-0.3
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1989.0,1205888.843,1219821.769,628191.444,591630.324,118.076,106.18,19.24,28270.465,23.172,27865.851,2.285,30.335,41494.106,7580.774,34.01,4.425,1.76,27.442,106.4,13223.641,6967.805,6255.836,10.838,58.51,57.689,59.436,53.268,52.093,54.599,12.595,11.734,13.515,5.754,5.26,6.215,3825.37,92.324,38812.995,5291.467,128.423,207.656,203.691,211.971,356.177,373.219,337.982,128.574,135.152,121.478,245.177,267.673,220.878,-404.619,-0.332
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1990.0,1233754.694,1248084.869,642599.772,605485.098,120.812,106.13,19.34,28310.253,22.686,28660.35,2.296,30.189,41503.294,7329.946,33.258,4.329,1.73,27.513,106.5,13193.041,6954.128,6238.913,10.572,58.912,58.055,59.873,53.423,52.228,54.77,12.668,11.8,13.589,5.789,5.289,6.246,3739.129,90.097,38885.851,5163.733,124.922,203.028,199.366,207.02,350.832,368.35,332.162,126.727,133.432,119.484,242.513,265.27,217.987,350.049,0.281
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1991.0,1262415.044,1276373.721,657046.72,619327.001,123.55,106.09,19.451,28460.569,22.293,27917.354,2.187,31.694,41743.548,7667.128,32.697,4.223,1.691,27.315,106.8,13282.979,7000.96,6282.019,10.404,59.136,58.267,60.109,53.503,52.295,54.861,12.722,11.838,13.655,5.821,5.308,6.281,3675.222,88.19,39165.479,5078.562,122.331,200.628,196.903,204.686,348.145,365.653,329.527,126.084,132.628,119.012,241.381,264.067,216.984,-543.216,-0.425
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1992.0,1290332.398,1304477.84,671417.136,633060.704,126.271,106.059,19.553,28672.872,21.977,28290.885,2.169,31.957,41797.957,7812.283,32.037,4.116,1.662,27.163,106.9,13125.085,6921.293,6203.792,10.06,59.739,58.828,60.752,53.73,52.472,55.137,12.818,11.944,13.732,5.878,5.379,6.316,3580.668,85.721,39288.384,4902.375,117.786,193.368,190.207,196.823,339.752,358.212,320.088,123.3,130.926,115.041,237.152,260.905,211.572,-382.002,-0.293
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1993.0,1318623.283,1332258.265,685652.534,646605.731,128.96,106.039,19.653,28570.082,21.435,27269.964,2.047,33.862,41715.686,7709.023,31.298,4.015,1.625,27.123,107.3,13145.604,6910.925,6234.679,9.863,60.047,59.179,61.001,53.804,52.583,55.158,12.868,12.023,13.742,5.924,5.446,6.333,3495.73,83.729,39269.344,4774.011,114.576,189.683,186.087,193.6,336.02,353.825,317.1,122.775,130.1,114.844,236.053,259.172,211.195,-1300.15,-0.975
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1994.0,1345893.247,1359923.054,699871.736,660051.318,131.638,106.033,19.772,28702.491,21.101,28059.614,2.063,33.599,41826.96,7862.013,30.75,3.926,1.595,26.955,107.6,13124.469,6894.127,6230.342,9.649,60.419,59.553,61.366,53.956,52.731,55.306,12.948,12.127,13.789,5.985,5.533,6.363,3418.567,81.825,39429.761,4649.77,111.47,185.459,181.975,189.259,331.079,349.07,311.951,121.289,129.019,112.914,233.546,256.885,208.435,-642.866,-0.473
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1995.0,1373952.861,1387872.333,714260.99,673611.343,134.343,106.035,19.912,28701.861,20.674,27838.944,2.006,34.554,41832.211,7872.369,30.132,3.83,1.56,26.848,107.9,13130.35,6887.525,6242.825,9.458,60.755,59.906,61.679,54.07,52.852,55.406,13.031,12.242,13.831,6.05,5.633,6.393,3337.885,79.816,39490.52,4523.503,108.331,181.881,178.399,185.653,327.069,345.06,307.911,120.627,128.698,111.876,232.052,255.505,206.799,-862.965,-0.622
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1996.0,1401791.805,1415619.13,728558.22,687060.91,137.029,106.04,20.065,28609.723,20.203,27654.651,1.954,35.473,41744.985,7600.029,29.479,3.739,1.53,26.869,108.0,13135.262,6882.94,6252.322,9.276,61.092,60.252,62.0,54.169,52.963,55.487,13.093,12.346,13.844,6.106,5.73,6.41,3242.885,77.669,39456.738,4381.138,105.028,178.171,175.027,181.597,323.003,341.202,303.594,119.933,128.531,110.598,230.674,254.304,205.19,-955.056,-0.674
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1997.0,1429446.456,1443405.368,742866.434,700538.934,139.719,106.042,20.23,28757.26,19.917,27917.824,1.934,35.84,41800.845,7599.681,28.951,3.659,1.504,26.859,108.1,13043.585,6866.641,6176.944,9.034,61.58,60.643,62.594,54.417,53.113,55.845,13.245,12.489,14.004,6.198,5.839,6.489,3150.489,75.407,39552.402,4238.775,101.592,173.533,171.478,175.842,316.834,336.965,295.279,117.908,128.003,106.922,227.195,252.806,199.45,-839.458,-0.581
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1998.0,1457364.28,1471440.532,757284.002,714156.53,142.432,106.039,20.407,28945.785,19.667,28152.504,1.913,36.234,41873.581,7676.094,28.45,3.577,1.479,26.819,108.2,12927.796,6824.233,6103.563,8.783,62.12,61.119,63.202,54.718,53.362,56.203,13.42,12.686,14.152,6.304,5.991,6.555,3060.737,73.109,39665.447,4101.6,98.17,168.655,167.641,169.891,309.767,331.258,286.686,115.379,126.562,103.19,222.771,249.624,193.591,-793.257,-0.539
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,1999.0,1485516.784,1499778.119,771845.308,727932.811,145.175,106.032,20.591,29132.081,19.42,28522.67,1.902,36.443,41923.83,7498.776,27.947,3.504,1.457,26.884,108.3,12791.749,6769.057,6022.692,8.527,62.702,61.645,63.842,55.051,53.68,56.55,13.606,12.898,14.308,6.409,6.139,6.625,2963.73,70.673,39761.804,3954.211,94.514,163.306,163.245,163.553,302.058,324.46,277.955,112.424,124.047,99.763,217.807,245.077,188.135,-609.381,-0.406
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,2000.0,1514039.454,1528428.995,786554.267,741874.728,147.949,106.023,20.785,29413.099,19.239,28779.083,1.883,36.811,42261.146,7458.577,27.643,3.452,1.443,26.911,108.4,12848.047,6825.264,6022.783,8.404,63.057,61.932,64.275,55.131,53.698,56.702,13.626,12.911,14.335,6.384,6.117,6.599,2880.071,68.242,40132.869,3820.851,90.869,159.108,159.845,158.521,297.362,321.213,271.632,111.576,124.171,97.87,216.199,244.847,184.953,-634.061,-0.415
Estimates,Central and Southern Asia,,1831,,,62.0,SDG region,1828,2001.0,1542818.537,1557544.583,801464.174,756080.408,150.767,106.003,20.986,29720.317,19.079,29452.091,1.891,36.655,42588.904,7475.567,27.34,3.39,1.425,26.844,108.3,12868.587,6862.498,6006.089,8.261,63.468,62.274,64.764,55.298,53.806,56.935,13.69,12.96,14.412,6.394,6.121,6.617,2801.989,65.879,40496.09,3697.694,87.378,154.769,156.244,153.407,291.452,316.495,264.38,110.043,123.439,95.482,212.954,242.65,180.51,-268.193,-0.172
