Time,Time Code,Country Name,Country Code,CO2 emissions (kg per PPP $ of GDP) [EN.ATM.CO2E.PP.GD],"Intentional homicides (per 100,000 people) [VC.IHR.PSRC.P5]",General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS],"Community health workers (per 1,000 people) [SH.MED.CMHW.P3]","School enrollment, tertiary (% gross) [SE.TER.ENRR]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (national estimate) [SL.UEM.1524.NE.ZS]",Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],Gross domestic savings (% of GDP) [NY.GDS.TOTL.ZS],"Government expenditure per student, tertiary (% of GDP per capita) [SE.XPD.TERT.PC.ZS]","Government expenditure per student, secondary (% of GDP per capita) [SE.XPD.SECO.PC.ZS]","Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Age dependency ratio, young (% of working-age population) [SP.POP.DPND.YG]","GDP per capita, PPP (constant 2017 international $) [NY.GDP.PCAP.PP.KD]",GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],"Foreign direct investment, net inflows (% of GDP) [BX.KLT.DINV.WD.GD.ZS]",GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],Market capitalization of listed domestic companies (% of GDP) [CM.MKT.LCAP.GD.ZS],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",Net migration [SM.POP.NETM],Strength of legal rights index (0=weak to 12=strong) [IC.LGL.CRED.XQ],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]",Gini index [SI.POV.GINI],Net primary income (Net income from abroad) (constant LCU) [NY.GSR.NFCY.KN],Population growth (annual %) [SP.POP.GROW],"Secondary education, teachers [SE.SEC.TCHR]",Lending interest rate (%) [FR.INR.LEND]
2011,YR2011,Eswatini,SWZ,0.0764070909913925,16.0443420840294,19.7784646375255,..,7.72674989700317,67.9101181030273,..,..,12.895888456166,2.09005925696182,..,30.2759,6.86432981491089,48.195,65.8186295258428,7347.20458865978,3254.81337259645,2.04767810946626,1.74301022805365,..,80.7612996259771,6.10742714590245,-10654,..,73.4,..,..,0.494357533893043,5250,9
2011,YR2011,Sweden,SWE,0.105761120134211,0.855630338116589,24.9371966292059,..,72.8254013061523,96.9797515869141,7.80000019073486,22.7999992370605,23.834271527842,28.5856265114052,38.42777,31.04577,6.36691999435425,81.8024390243903,25.8423558182962,48947.4393112155,49539.9726076492,1.2157159597585,2.41898851140094,..,85.7910274001081,2.96115073822139,65397,..,3,27.6,80520634000,0.755150133665177,73492,..
2011,YR2011,Switzerland,CHE,0.0897737263253931,0.581763877724362,11.2755715577404,..,54.4845199584961,96.4189529418945,4.40999984741211,7.73000001907349,28.4924187348254,35.8359928744566,39.66926,25.89147,4.815269947052,82.6951219512195,22.2053011018559,66587.848851125,81874.3361860796,2.90052077420682,0.687339869637952,152.191289307885,125.556273159907,0.231349207650894,66975,..,4.5,31.7,5675897000,1.11187894263206,..,2.71833333333333
2011,YR2011,Syrian Arab Republic,SYR,..,..,12.7846233306279,..,25.8413105010986,74.5183410644531,..,..,..,9.67350402124991,..,..,..,73.305,60.5870279746887,..,1552.86597632774,1.19065657354592,1.07102212975887,..,50.6960943456553,4.75316388885632,-256835,..,20.1,..,..,1.74481846238131,..,..
2011,YR2011,Tajikistan,TJK,0.133212197518758,1.63689360724193,13.6533083259342,..,22.2365093231201,85.6015090942383,..,..,29.2094402931719,-24.4340912038469,13.30391,..,3.93511009216309,68.148,60.8098911796272,2481.57195065736,813.525638549938,2.23654237934096,5.15068740451999,..,79.7842446734572,12.4315490430408,-30780,..,41.4,..,..,2.11657481593722,67698,22.4616666666667
2011,YR2011,Tanzania,TZA,0.082857624935185,9.08403819105687,9.69687940206535,..,..,..,3.47000002861023,6.92000007629395,34.7360333034092,21.8384737755923,..,..,3.55829000473022,61.049,86.6814270352772,2064.71069335938,831.390319824219,3.54720833111942,4.64928619935377,..,56.1661241825971,12.6909694699163,-84433,..,68.4,37.8,..,2.85292613461509,..,14.9633333333333
2011,YR2011,Thailand,THA,0.255918764189094,4.8979256448085,16.1417809611223,..,52.2557029724121,85.0075988769531,0.660000026226044,2.88000011444092,26.7914582468449,30.8972764078874,19.3805,14.22716,4.80555009841919,76.421,26.1553562072102,14199.2795150368,5091.9605437361,0.667086922585946,0.190947237648118,72.4042505774259,139.675407224576,3.80879058139634,66775,..,13,37.5,..,0.645857450726443,..,5.06756761337228
2011,YR2011,Timor-Leste,TLS,0.109009742306141,..,89.7167643676889,..,..,65.5677795410156,..,..,70.3314325625512,-57.6384458932825,..,1.4407,10.1947298049927,65.697,76.2493791025073,3013.7428690441,1234.27562271451,4.70621913773632,3.62458953597546,..,140.782969847544,13.4998402385771,-309,..,58.8,..,..,2.22497688451797,4441,11.0441666666667
2011,YR2011,Togo,TGO,0.234858604521204,..,16.9007902389787,..,10.1903600692749,55.7633209228516,1.98000001907349,2.89000010490417,28.6125779950693,4.88116824511711,71.72394,15.26261,4.3092999458313,57.925,75.4057638476194,1645.74796285068,489.241828550718,18.8177804185746,3.61053796034003,..,108.106730758166,3.56351472903955,-1980,..,86.2,46,..,2.65496081549196,20798,5.25591666666667
2011,YR2011,Tonga,TON,0.210409743214701,1.93128488383321,18.3319786218496,..,..,106.08373260498,..,..,35.5644222259764,-9.72159658531068,..,..,..,70.381,65.9021331630732,5332.40359178599,3890.24573192531,1.84345495834301,6.59195572220257,..,78.7838092467914,6.27075302995688,-2048,..,12.9,..,..,0.212099021808403,1021,..
2011,YR2011,Trinidad and Tobago,TTO,0.539349959919945,26.3437560807676,..,..,..,..,3.4300000667572,8.69999980926514,..,..,..,..,4.29602003097534,73.278,28.690810242875,27062.3840120133,16657.1232564156,0.161394393305952,-0.97711781922564,..,..,5.10713289264559,-1410,..,21.8,..,..,0.687134458496019,..,7.96916666666667
2011,YR2011,Tunisia,TUN,0.231852699440345,..,16.431096340513,..,35.1703491210938,91.8214111328125,18.3299999237061,42.2700004577637,25.0372425723868,17.0399767075244,..,..,7.55436992645264,75.46,34.0693250446671,10134.9968403828,3734.54650514638,0.89908839199287,-3.26713018338533,20.0777616875679,100.106379304237,3.24002842009523,11481,..,18,..,..,1.25382492654963,84562,..
2011,YR2011,Turkiye,TUR,0.218497691015394,4.16784365246126,13.6003551694441,..,61.1163597106934,88.3383026123047,8.80000019073486,16.7299995422363,31.0033305545783,23.6865574262121,..,..,4.221519947052,74.941,39.0839654495594,21716.2651537909,9207.54236280529,1.92927021382018,9.73314745363616,23.4958525264304,53.3041756356468,6.47187967115097,68855,..,16.9,40,..,1.3279890059113,..,..
2011,YR2011,Turkmenistan,TKM,1.11993242559108,..,6.63145892096261,..,..,..,..,..,51.9318442057253,85.5750397887535,..,..,..,68.567,45.4347238734147,9379.14387596202,4643.31654083948,11.6000011402509,12.7135723717985,..,111.062833823441,..,-9636,..,42.5,..,..,1.74701805032668,..,..
2011,YR2011,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,76.195,31.0499155135407,25731.2832531353,25240.4131944595,..,..,..,..,..,821,..,..,..,..,3.60119518890118,..,..
2011,YR2011,Tuvalu,TUV,0.292085854491288,9.41087897609637,..,..,..,..,..,..,..,..,..,..,..,63.974,51.7675254643499,3512.03253676503,3050.86933150498,-0.303830253431503,5.32073067119796,..,..,0.500580743152696,26,..,30.1,..,..,1.4117881545785,..,..
2011,YR2011,Uganda,UGA,0.0494454872140984,11.2107583132567,15.3978037953569,..,4.55328989028931,26.3085136413574,..,..,25.9783304189115,12.8420500630178,74.28615,..,2.29890990257263,57.965,101.941431476515,1996.06557674981,817.958453286739,3.20860603857143,6.2572983790955,..,39.7552255606438,16.5643496174515,-173065,..,71.6,..,..,2.90711158037377,49322,21.8333142597665
2011,YR2011,Ukraine,UKR,0.670415171899911,..,17.6915870255815,..,82.1939697265625,93.5032424926758,7.84999990463257,..,20.4440036822421,14.4512436461312,37.75878,27.50638,5.93770980834961,70.8092682926829,20.3138635815063,12933.3564453125,2449.95776367188,4.25610951260694,5.82514665636418,15.1500608856652,104.805073904259,7.95572466274646,13301,..,11.2,24.6,..,-0.359600092788762,..,15.947225
2011,YR2011,United Arab Emirates,ARE,0.273459069356075,0.570037615776316,9.9533140324941,..,..,..,..,..,23.1614737744993,51.6486604008811,..,..,1.62607264518738,78.517,16.4275608154321,57815.1702552533,35265.8873943083,2.03957459089259,5.76343344219433,26.7281784935321,151.665941869565,0.877346595685083,-15738,..,8.4,..,..,1.09556271332912,..,..
2011,YR2011,United Kingdom,GBR,0.188444451688706,1.00121955101567,20.9438586813811,..,59.1459312438965,93.7658309936523,8.03999996185303,21.2900009155273,15.8708841607224,14.8989521160478,31.421,29.46259,5.55959987640381,80.9512195121951,26.8034816977351,42389.1462619751,42504.8963529931,1.01305204131073,0.280839242919754,109.969905690699,63.1571958123099,3.85611244682819,277521,..,5,33.2,7219823000,0.781506562236639,..,0.5
2011,YR2011,United States,USA,0.33164681184593,4.705311440989,16.098427999507,..,..,..,8.94999980926514,17.3099994659424,19.0335432552974,15.3179600577581,20.04063,23.89396,6.52156543731689,78.6414634146341,29.4745294284039,54960.9067304801,53394.8618380061,1.68911277121237,0.814519357932042,100.262689943548,30.8424862411943,3.15684156862206,1322433,..,7.2,40.9,250549787000,0.726786704810745,..,3.25
2011,YR2011,Uruguay,URY,0.125473170662852,5.9069270147222,12.7604586435252,..,..,105.427803039551,6.30999994277954,18.1299991607666,20.8823110099016,20.4795758502839,29.16904,14.6766,4.35526990890503,76.983,34.6669469182315,20275.4410559334,14116.5604505081,5.60875183938749,4.88102387705945,..,53.2470340112556,8.09283206302989,-6982,..,10.3,42.2,..,0.267668153797056,23323,9.78182074182773
2011,YR2011,Uzbekistan,UZB,0.750102894305354,..,11.9684755060854,..,8.82542991638184,90.2158432006836,4.96000003814697,..,26.7079576787677,26.795257609371,..,..,6.19585990905762,69.649,43.2471033017274,5185.68461992404,2231.05272421248,2.68375111593279,4.67753450019251,..,49.643472718109,13.7797446476602,-20380,..,26.4,..,..,2.68401550537804,329168,..
2011,YR2011,Vanuatu,VUT,0.189629709659919,..,16.908787460997,..,..,..,..,..,28.7250562368478,19.6952325665772,..,..,..,69.551,68.0229568794208,2994.3852854882,2768.74618002786,7.93578766318656,0.742453227180761,..,96.9987664175314,0.873793104781058,-934,..,29.3,..,..,2.35180855409793,837,..
2011,YR2011,"Venezuela, RB",VEN,0.316072578506365,48.8024853889381,11.5177950119703,..,..,83.7464294433594,6.90000009536743,14.1000003814697,23.0723970782658,33.3203047008637,..,..,..,72.913,46.0933960799655,..,..,1.85002511047875,2.81179540130756,..,49.6381215967995,26.0902123160955,-54377,..,17.2,..,..,1.31857718723776,..,17.15
2011,YR2011,Vietnam,VNM,0.30469523649417,1.52805091906749,9.98091828510619,..,24.948450088501,..,1,3.44000005722046,32.3711463746945,33.534578422269,30.19274,..,4.81372022628784,73.692,34.4774101831889,6658.66712383018,2135.78215231252,4.3048747260148,5.28326561503043,15.0419280274825,125.260589268396,18.6777322770706,-4378,..,22.7,..,..,1.06749342269972,..,16.9538333333333
2011,YR2011,Virgin Islands (U.S.),VIR,..,42.535493506248,27.1607861709685,..,..,..,..,..,..,13.0712763438314,..,..,..,78.3170731707317,31.1409034925039,..,43320.176769501,..,-8.14745069217943,..,679.232772910253,..,-1018,..,..,..,..,-0.0618517700554086,..,..
2011,YR2011,West Bank and Gaza,PSE,..,0.578361473028836,25.8561965296216,..,49.7216186523438,84.2497482299805,17.6000003814697,31.7299995422363,16.6617498502606,-17.0622468957009,..,..,5.33527994155884,73.243,76.1943158693349,5782.68959325891,3128.10811061384,2.13515604683715,6.86783487502541,24.8743529916593,67.2495329024414,2.8772435849594,-26662,..,21.4,34.4,..,2.52518683079236,34423,6.78660760685902
2011,YR2011,"Yemen, Rep.",YEM,0.267245429829978,5.77547005395675,..,..,10.1519203186035,46.1609001159668,..,..,..,..,..,11.76636,5.04202699661255,67.419,79.786782875419,..,2159.84545808928,-1.58233916831705,-15.2217404087924,..,63.0594579549043,19.5435617131149,-21770,..,58.5,..,..,2.914067083312,..,25
2011,YR2011,Zambia,ZMB,0.0654334576910952,6.15408795097324,10.2457548286125,..,4.168869972229,..,..,..,33.6443150097838,33.9907738868504,..,..,3.79999995231628,57.771,89.4993795804937,3146.84455306788,1222.97905785439,4.72516156867912,2.05909554012629,13.5743213898165,76.2147282587101,6.42939681072336,13605,..,76.8,..,..,3.3771096377685,..,18.8366666666667
2011,YR2011,Zimbabwe,ZWE,0.421008375685547,..,18.7739190252168,..,6.70255994796753,..,5.36999988555908,8.72999954223633,17.3977660209881,-2.46715753848988,..,..,..,53.347,80.8675451265966,2033.18137496488,1239.24179395577,2.44151145681804,12.983379744813,..,89.4665267045464,3.46612972817488,-133434,..,80.8,43.2,..,1.43833913255502,..,..
2012,YR2012,Afghanistan,AFG,0.135418228630305,6.25132816655284,..,..,..,53.618049621582,1.69000005722046,2.9300000667572,..,..,..,8.53024,3.3199999332428,61.923,94.5331227452646,2122.83075870676,596.4428151196,0.281255499281746,8.24714425211255,..,..,6.44121280934118,105905,..,80.3,..,..,4.07762772858795,..,15
2012,YR2012,Albania,ALB,0.142879418106076,5.38761486858166,10.844815956651,..,59.252010345459,92.2898330688477,13.3800001144409,29.25,28.3285499594466,11.1883035179031,..,..,2.9300000667572,78.064,28.82068551884,11229.9920512865,3736.33910071368,7.45135722825391,1.58487281451019,..,76.5102006210933,2.03159268395298,-19946,..,11.2,29,..,-0.165151040121679,23452,10.8803465425902
2012,YR2012,Algeria,DZA,0.271308636558234,1.39899800178681,20.3180344139318,..,32.201530456543,..,10.9700002670288,27.5400009155273,39.1527291423267,47.5343941287131,..,..,7.63759708404541,74.202,41.3774078413481,11270.701045131,4025.64280301169,0.717693335672016,1.41022666272693,0.0797935919990348,65.4049791981269,8.89145091062314,-35119,..,26.2,..,..,1.94310213435967,..,8
2012,YR2012,American Samoa,ASM,..,3.5926637805601,..,..,..,..,..,..,..,..,..,..,..,..,53.2382685480743,..,12247.6352882148,..,-3.2319106405226,..,176.40625,..,-1538,..,..,..,..,-1.1462982343373,..,..
2012,YR2012,Andorra,AND,..,0,..,..,..,..,..,..,..,..,..,..,..,..,22.6653961339504,..,39174.7418302392,..,-5.57125554315211,..,..,..,33,..,4,..,..,0.630034574524577,..,..
2012,YR2012,Angola,AGO,0.128247685699785,4.84707517646321,17.8426333032037,..,..,..,..,..,26.6675773725046,46.7477412995554,..,..,3.08190989494324,58.623,88.5417111692971,8012.10084537777,3118.34369907577,-1.17171916561076,4.53602443589062,..,91.8000973419114,10.2779049218839,96056,..,105.1,..,..,3.75870252194126,..,16.6564013212232
2012,YR2012,Antigua and Barbuda,ATG,0.39507876942454,11.0610904022919,17.584093139827,..,24.8302593231201,109.524429321289,..,..,22.1305858895137,7.93429345712469,..,..,2.48524761199951,77.35,32.3906909992335,18526.390754008,14232.9695942318,10.7810607557117,2.25865493404473,..,151.528152451032,3.37688044338876,203,..,9,..,..,1.0837075607137,723,10.1571966422671
2012,YR2012,Argentina,ARG,0.217104382367238,6.34172692504702,16.6454378106252,..,77.4462890625,103.47647857666,7.21999979019165,18.2800006866455,16.5019865298875,18.4511630822258,16.31633,20.75691,5.34582996368408,76.467,39.4041407882372,24118.8675158912,13895.6337072986,2.80667189982932,-2.14528444981812,6.27396625321678,30.5265423717108,..,3127,..,13.3,41.3,..,1.13690569378967,..,14.0608333333333
2012,YR2012,Armenia,ARM,0.211780494067582,2.25362738663474,10.9099638916146,..,46.158031463623,..,17.2999992370605,35.3600006103516,24.6809527475996,3.21020668069,6.25931,..,2.77248001098633,73.454,27.0524309634759,10289.9756312671,3278.67049613397,4.67672787765567,7.7353708344903,..,75.9616759606704,2.55802007757907,-28731,..,16.4,29.6,..,-0.498170160314836,..,17.2300682381835
2012,YR2012,Aruba,ABW,..,3.89996587529859,26.1696218756676,..,37.7611312866211,111.159767150879,..,..,23.520615253151,13.0954924161504,53.10581,25.09578,6.54905986785889,75.531,28.2526109203056,33815.1093359046,26337.5850592423,-12.0337534714805,-1.83397735596419,..,156.654560991241,0.627471992893334,229,..,..,..,..,0.810230587788097,555,8.4
2012,YR2012,Australia,AUS,0.397272255675349,1.06095232215612,18.8166588453621,..,..,..,5.21999979019165,11.7299995422363,27.7228138565075,27.5548335661949,19.06647,16.08962,4.86787986755371,82.0463414634146,28.288213362717,46360.6071243229,55271.3661365871,3.72039040303077,2.10380811026087,89.6555048479645,43.1667351030812,1.76278015613193,235719,..,4.3,..,..,1.74582000067359,..,6.975
2012,YR2012,Austria,AUT,0.166251738180848,0.929167994749613,19.8606923693557,..,78.9389114379883,97.8433227539063,4.90999984741211,9.56999969482422,23.9771068871648,26.6794944118531,37.06478,26.71204,5.48040008544922,80.9365853658537,21.447681365666,53297.4447850919,44549.881698231,1.27469393348716,0.222450576943075,25.9004175953416,105.152177427838,2.48567562177017,44891,..,4,30.5,338229000,0.45593747231891,74426,..
2012,YR2012,Azerbaijan,AZE,0.202980319300052,2.18032261003182,10.5259600648111,..,20.4384593963623,..,5.19000005722046,14.1599998474121,22.3167232028526,50.0030140454518,..,..,2.06763005256653,70.36,33.7192344221805,14027.468790254,5194.73838966177,7.59608356760687,0.816684128241235,..,78.263069540422,1.06621339720313,1988,..,32.5,..,..,1.32876382733755,..,18.3458333333333
2012,YR2012,"Bahamas, The",BHS,0.30307222971543,30.5296481389292,13.0880089548062,..,..,85.7616729736328,14.0200004577637,30.7900009155273,31.3418217433888,23.3459260295695,..,..,2.60999989509583,72.753,36.7941537884385,35150.5629284392,31072.8456658632,4.908082645399,1.97765797844617,..,84.2507345739471,1.97336755976255,1048,..,14.9,..,..,1.08183699838334,2309,4.75
2012,YR2012,Bahrain,BHR,0.41244551407136,0.538485563202051,15.4423123163123,..,43.1974105834961,91.6719970703125,1.20000004768372,5.30000019073486,28.1463689721443,46.5526815167959,..,..,2.64530992507935,79.081,25.9556324044157,47793.5309713178,22484.8548156338,5.02346532615333,2.63895139436892,..,185.884650580276,2.75739669962976,11754,..,8,..,..,1.05556298562381,8646,6.035
2012,YR2012,Bangladesh,BGD,0.109128277625539,2.72439987427497,5.03934251843094,0.476,13.8009996414185,55.2099685668945,..,..,28.2623350089151,21.2237626323999,23.48732,10.41856,2.04667067527771,69.554,50.9376180536473,3756.93193253282,1070.5957425395,1.1881028498084,5.2049911200851,..,48.1109227476789,6.21750422069283,-242022,..,44.4,..,..,1.24357124646827,378049,13.9441666666667
2012,YR2012,Barbados,BRB,0.488081219557618,7.75472509499538,15.2147330554505,..,..,..,11.5900001525879,..,16.1802357261107,8.59955410906844,..,..,5.26274013519287,76.099,28.8727458102339,15755.2669650598,16953.4355437449,11.4541142854162,-0.68899025663184,..,87.2259493077801,4.53334753888771,-64,..,14.7,..,..,0.257756861693629,..,8.7
2012,YR2012,Belarus,BLR,0.350449097554541,3.61047441102809,13.5666972902762,..,92.0714263916016,107.213439941406,0.5,..,35.0942730563184,38.381681931906,14.26914,..,4.95964002609253,71.9658536585366,21.9493149733882,18611.4542129387,6047.87112888287,2.22820691918271,1.84652026755825,..,153.085269313372,59.2197360232519,9425,..,4.9,26.5,..,-0.156617600248906,..,19.4916666666667
2012,YR2012,Belgium,BEL,0.202822684215565,..,24.3033528607648,..,71.1920166015625,157.794769287109,7.53999996185303,19.75,23.6899258289059,23.7528766125797,..,..,6.25576496124268,80.3853658536585,25.9287231343394,48210.9246578014,39975.5736402458,2.38036960149692,0.11640257847661,60.3679132217152,160.746030229324,2.83966343445897,56227,..,4.3,27.5,9169110000,0.620163579337378,..,..
2012,YR2012,Belize,BLZ,0.218114674794913,42.8992813630729,16.132422490804,..,24.3207492828369,78.3177337646484,..,..,12.5328428796637,26.5107724645297,23.66844,23.12188,..,73.245,54.6839947766941,8912.10575375588,5831.15884796355,10.2050135989719,1.54089715988582,..,112.007356805045,1.30058074547858,1529,..,17.7,..,..,2.25663156677437,2142,12.4408333333333
2012,YR2012,Benin,BEN,0.182652161144933,..,11.1283007356691,..,13.9552001953125,..,..,..,15.276312739626,12.333042780336,95.09593,..,3.56202006340027,58.716,81.2720762174836,2681.35166132027,980.074613212475,2.52705777534964,1.80006449253156,..,50.7367367791134,6.74468253340715,1267,..,104.4,..,..,2.91501212217311,..,5.03916666666667
2012,YR2012,Bermuda,BMU,..,9.26827007739006,14.1060125540357,..,31.6101894378662,76.4940185546875,8.4399995803833,..,11.0144291764369,37.1333363017835,..,..,..,81.6778048780488,22.7605746032449,80982.367755316,106119.795030798,0.746514450097399,-5.64726274774529,23.3122636084104,73.7823030616219,..,-243,..,..,..,..,0.361775877335588,661,..
2012,YR2012,Bhutan,BTN,0.115294159604432,4.70365545296202,19.6363028891349,0.909,8.02534198760986,71.697380065918,2.04999995231628,7.28000020980835,69.4725838526314,44.5807403642922,..,..,7.77354383468628,69.326,43.077458353245,8837.57637338481,2411.89805675837,1.36871553221374,3.97938556384889,..,104.186841823183,10.919656944683,-725,..,38,38.8,..,1.08946783207717,3322,14
2012,YR2012,Bolivia,BOL,0.283468854417007,..,13.4396269650146,..,..,88.131477355957,2.0699999332428,3.40000009536743,17.6729919914841,27.0566240728533,..,..,7.90000009536743,66.705,55.9447476892282,6952.73837058014,2643.69081327625,3.91355014614083,3.39719643988016,..,84.9487611684942,4.51560291399368,-11688,..,37,46.6,..,1.65463539887486,..,11.1349478606743
2012,YR2012,Bosnia and Herzegovina,BIH,0.591477800652662,1.7475863890205,23.3654292280655,..,44.6020889282227,..,28.0100002288818,63.1100006103516,22.4364115870283,-8.15398109618709,..,..,..,77.191,22.3330707700155,11047.1844088533,4133.88397074361,2.27538386506612,1.03433928506647,..,88.1451088628529,2.0526745200172,-66436,..,6.7,..,..,-1.8542587666769,..,7.32891666666667
2012,YR2012,Botswana,BWA,0.129873970977815,..,31.8387868137831,..,22.8304805755615,..,..,..,35.9998617809678,22.1678519685232,..,..,..,60.8,55.5113356224038,12975.9478640023,5566.54208416332,1.0503976279721,-2.07017412610281,..,111.875280620952,7.53690261091916,488,..,50.8,..,..,1.92085566899296,..,11
2012,YR2012,Brazil,BRA,0.151484007387795,28.2948297576345,18.5301032595602,..,45.1775398254395,94.3209762573242,7.25,15.7399997711182,21.4172253819505,20.0580299059559,27.88126,19.66737,5.85510015487671,73.552,34.5376013138392,15425.3529285957,9025.32484753836,3.75502245657954,1.00765403282705,49.7911998679477,25.1142736128073,5.40349914037009,43451,..,17.2,53.4,..,0.900343360601223,1448245,36.6366666666667
2012,YR2012,Brunei Darussalam,BRN,0.207328219121981,1.00251380336193,18.4393897092207,..,22.4297103881836,106.264831542969,..,..,32.8833682510983,67.8014393412013,..,..,2.88959002494812,74.827,35.3097320695059,67792.7546260517,33456.5329618933,4.54067743723873,-0.359754944391668,..,105.641023977752,0.111766261400274,-342,..,10,..,..,1.26910407285782,5192,5.5
2012,YR2012,Bulgaria,BGR,0.377587978423559,1.92255066023253,15.7905234385176,..,61.3599815368652,94.6957321166992,12.2700004577637,28.0900001525879,21.8862701061837,18.6001871478085,15.98498,19.05691,3.47637009620667,74.3146341463415,20.9438904383033,18914.983793399,6693.61236429071,3.2929682601939,1.34021710890744,..,123.993561447479,2.95456829831017,-13770,..,9.8,36,..,-0.579220596364389,40885,9.71420833333333
2012,YR2012,Burkina Faso,BFA,0.109556471439289,0.693972911642403,14.2545817669135,0.127,4.5588698387146,25.9330902099609,..,..,24.6529928973207,16.6105557514123,170.6355,18.18041,3.60315990447998,57.619,88.4961193975784,1776.39099745576,602.786756797231,2.62145971019019,3.273591495689,..,61.2386079818398,3.81815240252386,-20961,..,112.5,..,..,3.03188007722477,25684,5.03916666666667
2012,YR2012,Burundi,BDI,0.0579375614075121,5.40774856824449,23.2998242944295,..,3.0692400932312,28.7159900665283,..,..,16.3381446870308,-7.9750542060895,319.20286,32.87148,6.16786003112793,58.493,87.1356208728596,814.32077076854,301.481325624037,0.0259250385749193,0.824080965967312,..,43.7053731916201,18.1610453065451,22613,..,80.3,..,..,3.52997284776032,14141,14.32
2012,YR2012,Cabo Verde,CPV,0.180275263114175,..,17.2681199951121,..,20.5973205566406,93.0340118408203,..,..,37.1935232378855,17.779989927575,..,..,5.06839513778687,74.484,48.4228966794565,6013.05507442437,2919.77987411695,7.3492504239475,-0.119066630573144,..,100.277141835777,2.54039644167111,-1625,..,24,..,..,1.19524498910285,3689,9.90035884746328
2012,YR2012,Cambodia,KHM,0.133722497053272,..,5.78209654755979,..,..,..,1.27999997138977,1.58000004291534,18.5113423140493,14.1336420704456,..,..,1.61839783191681,68.915,48.790138222986,3021.33221937539,992.134600394822,14.1457254083206,5.76928608253873,..,120.597437504514,2.93431609293959,-43999,..,37.7,..,..,1.44928419333369,..,..
2012,YR2012,Cameroon,CMR,0.108230045595944,4.09582994709817,12.2579541222871,..,13.0923404693604,51.5877799987793,..,..,18.0007381697243,15.7181731301895,16.65096,17.7737,2.60306000709534,57.792,81.9316622617908,3371.97553263081,1305.66802879819,1.74884034593511,1.72184165054973,..,50.0360127264729,2.74253407543984,-7529,..,101.3,..,..,2.81498378244419,79943,..
2012,YR2012,Canada,CAN,0.372052843997976,1.56920999239706,21.0578451788387,..,63.980770111084,109.987487792969,7.28999996185303,14.4399995803833,24.867543598009,22.921839640325,..,..,4.69258737564087,81.6487804878049,23.7017415728387,46126.5138859002,42315.8073891558,2.70016900895674,0.663247994866836,112.667432969218,62.5955489395005,1.51567823124521,245309,..,5.6,33.5,-34202478000,1.08581726304756,..,3
2012,YR2012,Cayman Islands,CYM,..,..,..,..,26.7252902984619,82.1597366333008,6.21000003814697,21.25,..,..,..,..,..,..,23.7010741782306,68270.0366376175,77451.2985443793,500.787892246561,-1.20574235077592,46.7545014534837,..,1.18894845245606,897,..,..,..,..,2.43532400043746,626,..
2012,YR2012,Central African Republic,CAF,0.0409077682152875,..,10.9198859827975,..,2.980299949646,17.3938808441162,..,..,10.8339751287687,0.874792538162444,..,..,1.98035001754761,50.686,91.825523754506,1208.51577049925,534.883560801907,2.79010447267091,4.14515839433653,..,33.0594485943314,5.47829594346122,-112033,..,136.2,..,..,0.868655128872181,1848,..
2012,YR2012,Chad,TCD,0.0840572937433123,..,6.87614524554377,..,..,22.3210906982422,..,..,31.1002643259055,27.4607530741679,..,12.76379,2.20615005493164,50.54,98.3796919912806,1769.32492045591,739.338362273076,4.68808917166396,5.15061214529531,..,80.5756196842099,7.51662364663835,9516,..,139.8,..,..,3.48762940257558,15384,..
2012,YR2012,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,81.339,22.5772029400131,..,..,..,..,..,..,..,621,..,..,..,..,0.50689022702539,..,..
2012,YR2012,Chile,CHL,0.209475090697481,2.49420141274097,12.3259315107559,..,75.9310684204102,89.5010833740234,6.6399998664856,16.6599998474121,28.7913494665285,28.3263875839403,15.20969,16.45029,4.54170417785645,79.023,30.1005632528195,23467.9787261648,13017.0675264205,11.7406680867172,5.12573837749758,117.273040795633,68.1561428913529,3.00744840213049,30925,..,8.4,..,..,0.974635115583974,72021,10.0572624433615
2012,YR2012,China,CHN,0.630886708395863,0.8153408288513,15.7560783884958,..,28.7256698608398,..,4.09999990463257,..,46.2252655950422,48.8573866994004,..,..,4.07742977142334,76.192,25.1997569006037,10370.7265716763,6591.65085082149,2.82709055579985,7.13452377746808,43.3342285151268,48.2675223673812,2.61952432645544,-124641,..,13.5,42.2,..,0.678345458846803,6550540,6
